Date,CMG,CTG,CTS,FPT,HAG,ITD,KDH,MSN,MWG,NLG,NVB,PDR,POT,PVB,PVC,PVD,PVS,VCB,VIC,VNM
2024-03-26,53.57,32.46666666666666,42.09999999999999,113.37999999999998,14.500000000000002,11.3,32.422999999999995,73.50000000000001,59.85666666666665,43.4,9.733333333333334,25.783333333333324,18.299999999999997,29.999999999999996,15.926666666666662,31.783333333333328,43.40666666666665,60.34000000000002,44.98333333333332,63.31333333333334
2024-03-27,53.36,32.433333333333316,42.19999999999999,113.64,14.550000000000004,11.3,32.48599999999999,73.50000000000001,59.69333333333332,43.4,9.766666666666667,25.616666666666667,18.299999999999997,30.099999999999994,16.02333333333333,31.866666666666678,43.733333333333334,60.34000000000002,45.01666666666666,63.34666666666666
2024-03-28,53.15,32.4,42.3,113.89999999999995,14.600000000000003,11.3,32.548999999999985,73.50000000000001,59.529999999999966,43.4,9.8,25.449999999999996,18.299999999999997,30.200000000000003,16.119999999999994,31.95,44.06000000000002,60.34000000000002,45.04999999999998,63.38000000000001
2024-03-29,55.94999999999999,32.2,43.849999999999994,117.49999999999999,14.950000000000001,12.050000000000006,32.95999999999999,75.49999999999999,61.00999999999998,43.699999999999996,9.7,25.599999999999994,17.799999999999997,30.89999999999999,16.32,32.10000000000001,44.46,60.669999999999995,45.04999999999998,64.04999999999998
2024-03-30,54.04999999999999,31.649999999999984,42.849999999999994,116.38000000000002,14.600000000000003,12.600000000000003,32.46,75.00000000000001,60.019999999999975,44.4,10.000000000000004,25.400000000000002,17.799999999999997,30.6,15.929999999999994,31.649999999999995,43.37999999999998,60.06999999999999,44.399999999999984,63.56999999999999
2024-03-31,53.33,31.799999999999994,43.500000000000014,115.77999999999999,14.65,12.500000000000005,32.76999999999999,77.2,62.299999999999976,43.699999999999996,9.900000000000011,24.999999999999996,17.209999999999997,30.39999999999999,16.029999999999994,32.00000000000001,43.07999999999999,59.26000000000001,43.14999999999999,63.0
2024-04-01,54.860000000000014,31.899999999999984,42.50000000000002,115.43999999999994,14.500000000000002,12.700000000000001,32.90999999999999,76.60000000000001,63.09999999999999,44.0,9.7,25.2,17.31,30.500000000000004,15.83,31.649999999999995,42.59000000000001,58.33000000000001,43.55,62.71
2024-04-02,56.123333333333335,32.13333333333331,42.683333333333316,116.0966666666667,14.66666666666667,12.98333333333334,33.456666666666656,76.96666666666668,63.230000000000004,44.33333333333333,9.766666666666667,25.46666666666667,17.773333333333326,30.800000000000008,15.926666666666662,31.866333333333323,42.719999999999985,58.55333333333335,43.683333333333344,62.933333333333344
2024-04-03,57.38666666666667,32.36666666666666,42.86666666666665,116.75333333333332,14.833333333333336,13.266666666666666,34.00333333333332,77.33333333333333,63.35999999999998,44.66666666666664,9.833333333333336,25.73333333333332,18.236666666666668,31.099999999999998,16.02333333333333,32.082666666666675,42.85000000000003,58.776666666666664,43.816666666666656,63.15666666666666
2024-04-04,58.650000000000006,32.599999999999994,43.05000000000001,117.40999999999995,15.000000000000004,13.550000000000002,34.54999999999999,77.7,63.48999999999999,44.99999999999999,9.900000000000011,26.0,18.699999999999996,31.40000000000001,16.119999999999994,32.299,42.97999999999998,59.0,43.94999999999999,63.38000000000001
