Date,CMG,CTG,CTS,FPT,HAG,ITD,KDH,MSN,MWG,NLG,NVB,PDR,POT,PVB,PVC,PVD,PVS,VCB,VIC,VNM
2024-03-17,57.644577,33.367672,42.000797,130.7122,13.149809,10.9999075,32.931065,77.43734,61.44293,41.488144,7.8034616,21.17303,18.468414,26.71872,15.060055,30.621712,41.66932,59.903355,45.068653,64.78808
2024-03-18,56.578335,33.631294,41.863552,132.99081,13.083518,10.765822,33.135727,76.76115,60.204147,42.509716,7.9291706,21.38543,18.304014,27.171408,15.4169445,30.771322,42.582104,60.462994,45.453766,64.57171
2024-03-19,56.096497,33.32547,41.645588,129.83685,13.366126,10.731247,32.960846,78.643166,59.24216,42.24088,7.997655,21.491331,18.147467,26.951473,15.610974,30.597792,42.41809,60.033318,45.474087,64.08832
2024-03-20,56.967564,33.475655,41.410526,131.5877,13.472566,11.009929,33.370453,81.14292,60.781677,42.71877,8.21993,23.893953,18.481377,27.162136,15.714954,30.50892,42.528965,60.032948,44.482513,65.19209
2024-03-21,57.089962,33.509678,41.897232,129.2961,13.703263,10.902581,33.515484,79.78116,60.398506,42.673603,7.9934545,22.373692,18.406729,27.074438,15.592365,30.669924,42.5222,60.113,45.197506,64.77671
2024-03-22,56.11161,33.67626,41.945606,125.76695,13.784735,10.941169,33.462708,81.581726,60.702248,42.66988,8.141728,21.960901,18.378664,27.04296,15.516314,30.746244,42.21276,60.12398,45.098804,64.486046
2024-03-23,57.606045,33.80034,42.789257,132.3553,13.838806,10.85252,33.15512,80.52883,60.499023,43.05833,8.063313,21.11941,17.62312,27.5014,15.797259,30.925144,42.509495,59.817665,44.81532,64.03663
2024-03-24,58.20203,33.592667,42.74142,137.83852,13.537493,10.878412,33.318264,79.641426,61.14774,44.064888,9.131585,22.904247,17.792852,27.364784,16.242895,30.839361,42.437107,59.765587,43.73141,63.907223
2024-03-25,59.702404,33.627705,43.060318,137.7212,13.693317,11.133964,33.517776,80.99465,61.680702,44.66291,9.037915,22.679205,17.749664,27.690449,16.415216,30.975458,42.816765,59.79805,43.922432,65.10948
2024-03-26,58.242985,33.31186,41.45939,126.7368,13.665948,10.776925,32.505184,78.75857,60.480244,43.241516,8.151136,22.160315,17.729603,27.158762,15.815347,30.495462,41.84327,59.462643,43.471848,63.96341
2024-03-27,57.85014,33.421993,41.493603,126.3611,13.748595,10.939237,32.338116,79.673454,61.12695,43.416393,8.555238,22.44439,17.900372,27.405117,15.884744,30.555471,41.961864,59.519154,43.29352,64.41593
2024-03-28,57.845844,33.55112,42.17537,128.45897,13.8522005,11.01772,32.52365,80.19766,61.078472,43.630924,8.695947,22.380579,17.945543,27.781622,16.044853,30.741556,42.382755,59.63565,43.249092,64.47078
2024-03-29,57.690395,33.576843,42.344395,126.97329,13.963595,10.9532,32.622078,79.751205,60.977844,43.518055,8.466999,21.764729,17.880157,27.814291,16.096813,30.877113,42.66664,59.672916,43.33977,64.23192
2024-03-30,59.89807,33.548656,43.9875,136.13077,14.1649065,11.583402,33.044144,82.114044,62.787663,43.87018,8.758062,22.528324,17.759857,28.329712,16.304544,30.95146,42.97259,59.984776,43.180275,65.13056
2024-03-31,59.437347,33.29739,43.534294,135.37,14.05903,11.878148,32.63451,80.41253,62.27201,44.405327,9.07192,21.800825,17.756706,28.360748,16.024729,30.842617,42.353203,59.631874,42.619175,64.35046
2024-04-01,58.523937,33.343773,44.05518,133.02567,14.044313,11.785181,32.81278,81.75149,64.33539,43.767532,8.828686,21.195993,17.44111,28.314342,16.027472,31.002499,42.01634,59.047447,41.69178,63.815582
2024-04-02,59.685345,33.390057,43.132828,132.08057,13.944153,11.894173,32.953487,80.534775,65.23188,43.945297,8.586767,21.340824,17.448309,28.42642,15.8767805,30.90697,41.649994,58.457516,42.29948,63.624325
2024-04-03,60.92467,33.472054,43.29645,134.17679,14.059709,11.89533,33.388805,79.95562,65.18835,44.10072,8.602396,21.251616,17.676596,28.72261,15.93198,31.115154,41.467518,58.620792,42.801258,63.736607
2024-04-04,61.42988,33.576866,43.378918,138.46466,14.151957,12.139028,34.045753,80.99193,66.07516,44.606,9.101204,22.354868,17.994064,28.951797,16.03428,31.238935,41.69996,58.685574,42.33926,64.06783
2024-04-05,61.806324,33.602898,43.8462,143.11963,14.249852,12.256979,34.65332,80.8666,66.31725,44.83331,9.1105385,22.326836,18.213522,29.219564,16.145086,31.332714,41.87565,58.615173,42.564037,64.090675
2024-04-06,62.97889,33.605453,45.267067,148.71892,13.981114,12.610928,34.402927,80.35428,66.212944,44.786495,9.225707,22.12491,18.110361,29.656805,16.38721,31.293303,42.20221,58.80627,42.812283,63.80289
2024-04-07,63.030254,33.38272,45.89898,152.80392,13.873664,12.955829,33.9762,80.691154,64.74809,43.823833,9.077014,22.13795,18.187628,29.695091,16.143057,31.00547,41.724545,58.816116,42.703655,65.82313
2024-04-08,63.97925,33.467865,45.338116,154.35454,13.925297,13.141795,33.528885,80.72509,65.19044,42.670246,9.005173,22.08266,17.710768,29.724106,16.087246,31.015694,41.765762,58.78894,42.20241,64.36498
2024-04-09,64.743515,33.54846,45.38603,161.87054,13.989678,13.379254,34.17177,80.33794,65.623116,42.657608,9.4892235,21.915154,18.29471,29.584196,16.189524,30.989775,42.00445,58.502445,42.01024,65.160995
2024-04-10,64.794945,33.655647,45.11453,165.9226,13.9444685,13.522609,34.24804,80.67169,65.740166,42.682106,9.358657,21.93127,18.359966,29.58058,16.237316,30.959648,41.966526,58.299976,41.89862,65.24544
2024-04-11,64.842926,33.746952,45.924553,168.43098,13.949536,13.735444,34.16882,80.25443,66.26898,42.60832,9.016461,22.015034,18.428162,29.648563,16.28908,31.015812,42.27112,58.14437,41.869476,65.29209
2024-04-12,65.31041,33.92624,46.142704,169.62196,13.90558,14.00357,34.187138,79.98331,66.7053,42.700153,9.208593,22.080212,18.438503,29.785898,16.349867,31.033876,42.20814,58.029675,41.96303,65.27821
2024-04-13,64.84921,33.800026,46.35352,177.96773,14.098572,14.334638,34.0369,78.56087,65.69626,42.727818,8.883997,21.473112,18.50456,29.657957,16.425615,31.291103,42.651356,57.80546,41.99141,64.780205
2024-04-14,65.27259,33.965805,47.451843,197.56578,14.125888,14.240125,34.832676,79.827736,66.65819,43.138237,8.95662,22.013414,17.95414,29.620943,16.664852,31.552504,43.58881,58.541275,42.670685,64.99498
2024-04-15,65.74378,34.175255,46.9487,204.26724,13.959154,14.034379,35.717915,79.09966,66.57114,43.741703,9.157087,22.358284,17.626354,29.71471,16.533703,31.39209,43.755764,58.822765,42.93408,64.677536
2024-04-16,65.98032,33.399654,43.829247,211.65332,13.442183,13.857626,34.725662,76.65615,64.95698,41.80425,8.811556,21.32379,17.598928,28.377264,15.640222,30.666956,42.509575,58.676296,42.22955,63.993507
2024-04-17,65.96732,33.511017,43.561527,212.2462,13.429026,13.817469,34.70448,75.19419,65.011185,41.611576,9.5255575,21.84594,17.686407,28.44362,15.684042,30.621267,42.139317,58.66696,41.742176,63.769253
2024-04-18,66.552666,33.36099,43.861927,214.39204,13.180508,13.821172,34.842224,75.30737,64.88451,41.584053,9.820356,22.4315,17.836958,28.310856,15.632417,30.32073,42.14765,58.467087,41.678215,64.1741
2024-04-19,67.15252,33.338646,44.539173,218.63203,13.23442,13.775664,34.943493,74.60096,64.8722,41.282326,9.909163,22.558908,17.842857,28.19274,15.703294,30.343185,42.24287,58.51362,42.51035,64.451225
2024-04-20,67.85146,33.043575,44.714478,221.40828,13.233105,13.828164,35.103905,74.17136,65.16274,41.84418,9.871986,22.595093,17.233189,27.6469,15.829061,30.388012,42.391956,58.682076,43.076904,64.19432
2024-04-21,69.12982,33.16616,44.322067,230.71983,12.7828045,13.967492,35.05589,73.518524,66.34041,41.799946,9.573189,22.351852,18.147057,27.675238,15.892505,30.332193,42.265934,58.574184,42.124363,63.81156
2024-04-22,69.84781,33.054745,43.892258,238.43112,12.678488,13.962639,34.923065,74.25199,66.61145,41.059696,9.725416,22.519442,17.656658,27.90852,15.899601,30.276186,42.117485,58.207325,41.982826,64.52064
2024-04-23,70.36773,33.132404,44.25616,245.98752,12.627004,14.18546,34.90779,75.377045,66.85218,40.719723,9.679686,22.41009,18.00363,28.42772,15.836931,30.392366,42.037987,58.1404,42.116756,64.804825
2024-04-24,70.51766,33.037926,43.874493,247.70137,12.675852,14.202028,34.56938,74.009895,66.61108,40.878242,9.811948,22.747616,18.331863,28.051855,15.542687,30.123472,41.872,58.065693,42.863266,64.91345
2024-04-25,69.62777,33.074192,42.74918,232.20494,12.781166,14.368576,34.226357,73.416084,66.20145,40.86276,9.838046,22.368887,18.667206,27.812115,15.389896,29.945723,41.407307,58.11857,41.97281,64.71824
2024-04-26,67.91792,33.035454,41.752647,206.39973,12.869172,14.562556,34.0114,73.33827,65.897934,40.783237,10.020157,22.854729,18.94349,27.24656,15.100451,29.552578,41.020145,57.913525,41.454163,64.8466
2024-04-27,65.358444,33.063503,42.306313,187.3754,12.8372555,14.485406,34.36036,73.32078,65.803604,41.63153,10.336151,23.03851,18.239996,27.652098,15.257252,29.837696,41.301723,57.855743,40.8,64.95842
2024-04-28,65.08314,32.92702,41.82837,188.74677,12.9530945,14.702034,34.350277,73.751335,65.95618,41.674667,10.398341,22.858173,18.258469,27.675777,15.213415,29.691711,41.19306,57.71037,40.893375,64.7363
2024-04-29,63.5136,32.91451,40.57935,190.58482,12.825944,14.937745,34.910877,74.333984,66.42169,42.093113,11.207218,23.266043,18.267488,27.251225,15.075328,29.669876,40.809464,57.589996,40.85157,64.772865
2024-04-30,60.608204,32.775726,40.556362,181.00893,12.62319,14.723191,34.652275,74.7238,65.86424,41.76455,11.269273,22.700296,18.261337,27.110563,15.043467,29.148052,40.332832,57.472164,41.024883,64.86098
2024-05-01,60.928036,32.863304,40.839455,176.84659,12.625002,14.851975,34.771484,75.33958,66.936264,42.0129,11.2510805,22.87239,18.247147,27.217607,15.074861,29.249586,40.41399,57.485023,41.063625,64.92114
2024-05-02,61.23388,32.982132,41.10444,172.83412,12.627866,14.981409,34.955322,75.8663,67.90609,42.23346,11.202109,23.050447,18.234295,27.308746,15.126934,29.311789,40.46895,57.518635,41.101738,64.98478
2024-05-03,61.644417,33.11834,41.473175,169.12065,12.634631,15.132036,35.12853,76.459785,69.01339,42.408344,11.126083,23.265171,18.233019,27.432526,15.204289,29.402449,40.57884,57.561646,41.10737,65.049194
2024-05-04,63.145367,33.251015,42.171974,170.69124,12.724114,15.148132,35.77338,77.14648,69.39489,43.209816,11.01869,23.318903,18.424849,28.018787,15.368402,29.641153,41.52568,58.25703,41.336346,65.08208
2024-05-05,62.988235,33.31038,41.603848,180.15285,12.754858,15.451252,35.886482,77.84925,69.075226,43.157436,11.021384,23.01769,18.769663,27.97228,15.409069,29.825811,41.390568,58.56238,40.978916,64.979904
2024-05-06,64.207,33.312527,41.5575,195.85437,12.878135,15.384283,36.094887,78.48255,68.75117,43.140007,10.915019,22.765875,18.3951,28.538446,15.489914,29.830057,41.70966,58.448776,40.995636,65.02275
2024-05-07,64.161575,33.536278,41.36601,207.55489,12.712696,15.387769,36.508923,78.66576,68.981575,43.87477,10.917257,22.232944,18.333298,28.595,15.410212,29.874125,41.88728,58.40309,41.015327,65.39969
2024-05-08,63.426926,33.58935,41.531933,204.67651,12.726625,15.4426155,36.070694,79.09334,69.08528,43.944645,10.94466,22.215372,18.281435,29.30335,15.443998,29.92653,41.94722,58.23483,40.588943,65.57469
2024-05-09,61.866425,33.58801,42.077694,207.09578,12.788437,15.381941,35.74488,79.0015,69.33413,44.06957,10.905878,21.816614,18.50195,30.288588,15.537119,30.097967,41.746758,58.177143,40.903404,65.54393
2024-05-10,59.701702,33.550674,41.782524,209.92151,12.714003,15.444601,35.233162,78.82955,69.66959,44.08979,10.838274,21.923409,18.558924,30.980417,15.527595,30.048029,41.742332,58.049576,40.193466,65.4263
2024-05-11,59.07467,33.581642,43.895466,203.29082,12.725728,15.530446,35.543915,79.25485,69.484886,43.404808,10.807791,21.553318,18.4571,31.465643,15.854742,30.182068,42.315586,58.265804,40.822533,65.51076
2024-05-12,60.13762,33.39815,43.27455,190.1943,12.721586,15.43414,35.841347,79.839096,67.80665,42.891953,10.852702,21.125465,18.435745,31.91367,15.605347,29.883303,41.676945,58.45372,40.602802,64.9638
2024-05-13,59.42985,33.228874,44.135242,185.79465,12.742759,15.436754,36.43392,79.18658,67.38342,42.853,10.746842,21.698692,18.442432,31.774755,15.491667,29.750496,41.369183,58.33615,41.02141,64.67591
2024-05-14,57.95391,33.05135,43.514362,188.65714,12.823954,15.505029,35.87326,78.18994,67.122055,42.806816,10.741848,21.15439,17.577297,31.292755,15.270085,29.735844,41.009758,58.104034,41.556057,64.65889
2024-05-15,55.427032,33.01899,43.591908,185.9729,12.75717,15.456873,35.894127,77.75424,66.20044,42.970707,10.63364,21.011934,17.576246,31.196058,15.249734,29.66239,41.055103,58.069805,40.950264,64.74632
2024-05-16,54.663006,33.052635,43.906254,176.14134,12.836801,15.192818,35.70449,78.09142,65.67465,43.28829,10.676948,20.817688,17.766615,31.205715,15.367217,29.805788,41.290833,58.053387,41.123104,64.64781
2024-05-17,54.848934,33.11994,44.544872,171.87936,12.875399,14.946268,35.428127,77.68272,65.649506,43.520527,10.43574,20.366364,17.951681,31.288795,15.4249325,29.85903,41.12774,57.97598,41.079414,64.46021
2024-05-18,52.232292,33.41087,44.85852,178.56255,13.0934305,15.01992,35.50504,77.7549,65.649765,44.090237,10.2799425,19.689716,17.847548,30.97549,15.548017,29.88318,41.31019,58.27813,40.81842,64.302155
2024-05-19,49.42059,33.73186,44.01608,171.93384,13.077984,14.307239,34.51849,76.27814,65.13307,42.645996,10.117575,17.9529,17.746954,29.784285,14.81582,29.254192,40.33008,58.418354,40.62976,64.06753
2024-05-20,50.377384,33.98493,44.08371,156.96393,13.348977,14.339602,34.306107,76.47829,66.37028,42.85128,10.157586,18.133883,17.57325,29.732382,15.084801,29.372047,40.885685,58.414246,40.72686,64.08245
2024-05-21,49.192787,33.9713,42.424797,150.82591,13.189204,13.866247,33.952026,77.36632,66.660934,41.833298,10.236027,16.936365,17.562515,29.106728,14.822544,28.957048,40.71508,58.2039,40.90883,63.660152
2024-05-22,47.474632,33.992825,41.07964,142.13379,13.176069,13.760003,33.78061,78.688225,66.482315,41.734695,10.304383,17.041595,17.598627,29.052326,14.664724,28.766674,40.145393,58.19843,40.56253,63.727215
2024-05-23,47.33115,33.999935,40.359627,136.86794,13.077359,13.570791,33.464203,78.46611,66.17691,41.47781,9.54407,15.791518,17.704384,28.732105,14.552543,28.638227,39.984833,58.19104,41.061035,63.69774
2024-05-24,46.049534,34.0569,39.07905,134.87556,13.055204,13.4783945,33.13898,79.69419,65.71361,41.430202,9.66395,15.69973,17.84781,28.719059,14.453742,28.433496,39.361156,58.205875,40.46822,63.60097
2024-05-25,46.990635,33.229004,37.32428,147.22363,12.887125,13.807254,32.79762,77.3352,63.510475,41.43921,9.940705,14.309334,17.986649,27.959059,14.340549,28.522501,39.499207,58.108746,41.707714,63.95663
2024-05-26,46.81661,33.074764,37.506344,145.13412,12.977451,13.650849,33.210194,78.4649,62.648445,42.149944,9.993527,15.507559,18.444046,28.115303,14.319752,28.509165,39.4929,58.16323,40.834072,63.568752
2024-05-27,46.153038,32.643024,37.56818,141.53162,12.919639,13.397558,33.17686,78.25891,62.395668,41.909935,9.723697,15.009976,17.717987,28.016472,14.141556,28.502699,39.380142,58.060005,40.959076,63.87344
2024-05-28,48.918297,32.842625,36.80197,149.53648,13.027411,13.354591,33.221893,81.31039,62.3557,42.099766,9.623712,14.77265,17.6829,28.379152,14.242156,28.56997,39.7945,58.007572,40.55382,64.29124
2024-05-29,48.496002,32.749363,37.306217,143.74588,13.173874,13.431595,33.1191,80.89419,61.889107,41.90871,9.782509,14.34307,17.740585,28.482952,14.216388,28.605728,39.744507,57.913635,40.79762,64.52502
2024-05-30,48.725964,32.759758,37.65245,145.35677,13.254909,13.494507,33.26157,80.249725,62.18093,41.686024,9.532358,13.940937,17.882309,28.352804,14.189481,28.608402,39.90168,57.965942,41.204803,64.49835
2024-05-31,48.777786,32.790363,37.680096,146.04274,13.305283,13.519331,33.228004,80.35205,61.482357,41.629936,9.646437,13.76957,18.074232,28.24666,14.199444,28.55808,39.662445,58.15554,41.617226,64.73977
2024-06-01,47.731003,32.690342,36.404453,142.73447,13.085151,13.420655,33.097878,81.51303,62.25738,41.93857,9.602656,13.105345,17.84971,28.081192,14.055962,28.204863,39.0897,58.27655,41.206547,65.18586
2024-06-02,47.472313,32.58306,36.604786,144.13371,13.162758,13.167915,33.0444,80.848946,62.671104,41.24759,9.210535,12.962344,17.927956,28.164896,14.074067,28.450567,39.261623,59.113262,41.78739,68.609116
2024-06-03,44.149162,32.26307,34.688313,131.5596,13.047743,13.148782,31.51317,79.37737,61.156677,39.570023,8.838263,11.43001,17.62574,27.923706,14.148147,28.593615,38.845825,59.97842,41.718887,66.63985
2024-06-04,45.04916,32.34807,36.769238,126.541794,13.242552,13.225837,31.566948,79.821014,61.81818,39.651848,8.836716,12.022034,17.775862,28.167385,14.177851,28.713692,38.901066,59.29072,41.69433,67.69958
2024-06-05,43.801464,32.05285,36.343674,119.32306,13.031233,13.188906,31.554314,79.74971,61.63662,39.192356,8.61215,11.625223,17.756159,27.884035,13.9263735,28.352808,38.14433,58.78857,41.000767,66.942314
2024-06-06,43.644676,31.653416,36.56733,115.85034,12.932622,13.16408,31.4517,79.57889,61.869053,38.734077,8.4730215,11.535381,17.808445,27.53694,13.623073,28.020163,37.833176,58.435028,40.977707,66.88835
2024-06-07,42.780846,31.35839,36.633842,113.53348,12.831523,13.071446,31.383028,79.167305,61.32769,38.358665,8.352258,11.319907,17.788313,27.163746,13.28622,27.681828,37.25182,58.118496,41.047867,66.33343
2024-06-08,43.69629,31.54099,37.796288,115.37684,12.903004,13.327823,32.03423,82.033104,62.141758,39.482777,8.327993,12.089737,17.90645,27.329279,13.403335,27.800188,37.46609,58.19977,40.621075,69.574135
2024-06-09,43.79495,31.228104,37.53407,117.42022,12.729553,13.294775,32.331127,81.23767,61.861458,39.371655,8.212631,12.125705,17.855656,27.520298,13.392469,27.823729,37.399837,58.31548,41.85263,69.76233
2024-06-10,42.166603,31.220585,36.848442,114.53526,12.283891,13.132452,31.923668,82.20607,61.61382,38.44507,7.944211,11.375571,17.81857,27.565672,13.298933,27.598318,37.071186,58.167393,41.31913,68.39223
2024-06-11,43.348812,32.05181,37.966225,125.70336,12.099399,13.1776285,32.270103,82.4365,63.806694,38.996273,7.907869,11.967343,17.901188,27.761457,13.364472,27.84861,37.505856,58.33305,40.867138,68.89244
2024-06-12,43.456436,32.26479,38.340282,124.5198,12.119364,13.18229,32.303413,82.024796,64.41191,38.938126,7.946881,11.65738,17.691128,27.760914,13.416679,27.944962,37.62128,58.490143,40.951187,68.625336
2024-06-13,43.303974,32.408257,38.686043,118.59898,12.124483,13.262388,32.187195,82.007034,64.6863,38.98681,7.9781303,11.602036,17.431503,27.869205,13.518986,28.129839,37.748005,58.49576,40.594086,68.657166
2024-06-14,43.43464,32.491547,39.22856,125.02818,12.104544,13.294714,32.06221,81.91283,64.921005,38.968517,7.88697,11.629327,17.305191,27.98624,13.613714,28.282024,38.000107,58.51671,40.651226,68.56845
2024-06-15,43.461254,32.646706,39.03316,122.70784,11.940845,13.224544,32.506794,81.63532,65.53145,38.81592,8.034536,12.9863615,17.323734,27.517292,13.714213,28.239828,38.400513,59.452553,41.10699,69.05766
2024-06-16,43.310017,32.584095,38.48172,122.388145,11.691716,13.161614,32.465977,82.48174,65.65829,38.59063,7.9433513,12.219929,17.382885,27.476816,13.611661,28.152376,38.085125,58.716286,40.729862,68.85532
2024-06-17,42.998756,32.542477,37.72445,121.27857,11.647726,12.829729,32.223225,81.05432,65.27504,37.871494,7.747665,12.103083,17.780783,27.28159,13.332955,27.93066,37.81559,58.36924,40.49001,68.65491
2024-06-18,44.9138,32.89312,39.59998,125.73144,11.766596,13.140433,33.54729,82.669136,67.24765,39.479183,7.9900155,13.626495,18.021725,27.668251,13.578312,28.24263,38.370934,58.518234,40.67786,68.832184
2024-06-19,44.57269,32.96948,39.405346,126.35274,11.773161,13.172574,33.67627,83.029076,67.41082,39.664925,7.921366,13.180329,17.670143,27.733261,13.612074,28.246923,38.441257,58.606255,40.514378,69.68394
2024-06-20,44.52446,32.990627,39.745934,121.57897,11.582822,13.353276,33.583424,82.41772,67.16409,39.43373,8.040279,13.353812,17.815107,27.9167,13.593369,28.225353,38.76973,58.719788,41.154274,70.2365
2024-06-21,44.93711,33.008625,39.990276,119.40603,11.515477,13.443503,33.59336,82.443016,67.046646,39.507664,7.9383283,13.191498,17.626396,28.09103,13.645426,28.284918,39.05933,58.875282,41.102543,70.67903
2024-06-22,44.582623,33.35898,40.5298,118.01885,11.511611,13.565964,34.268135,82.83053,67.54513,40.43457,8.12025,15.090712,17.68968,28.118141,13.597366,28.445076,39.112007,59.811543,41.113068,70.41615
2024-06-23,45.002922,33.936695,40.895073,124.38191,11.512624,13.683321,34.296253,81.74739,67.91515,40.34034,8.168769,14.904148,17.812792,28.643143,13.775022,28.583685,39.55414,60.76686,41.766483,70.11708
2024-06-24,46.734356,34.280827,40.941982,126.04635,11.424579,13.716509,34.264217,81.421844,68.10358,40.267754,8.168029,15.146076,17.93625,28.415892,13.738702,28.493391,39.57655,60.72129,41.68042,69.12258
2024-06-25,46.75377,34.527485,41.38462,125.95907,11.383136,13.715272,34.130558,80.40908,68.17304,40.2438,8.718713,15.091664,18.66542,28.29472,13.643517,28.497194,39.476555,60.702015,41.917263,69.51885
2024-06-26,46.800396,34.45259,40.42464,127.02714,11.408609,13.671424,34.316437,81.2594,68.18916,40.59369,8.640775,15.945101,18.09234,28.08696,13.694067,28.47024,39.148647,60.40141,41.079403,69.34245
2024-06-27,46.398285,34.283848,40.543255,125.240395,11.380333,13.673379,34.33696,80.68438,68.30981,40.302567,8.522627,15.879521,17.853447,28.208479,13.5649395,28.288061,39.188816,60.223686,41.893627,69.40359
2024-06-28,46.772034,34.14841,40.235516,122.615906,11.314615,13.626907,34.26605,80.77148,67.931435,40.281677,8.065542,15.921077,17.697487,28.011974,13.527053,28.153973,39.071426,60.11292,42.16515,69.28569
2024-06-29,47.293915,34.30157,40.464874,128.68973,11.221801,13.409836,34.109615,81.29599,68.02907,40.136032,8.167526,15.792729,17.72482,28.146292,13.5066,27.90192,39.21967,59.992695,46.009884,69.40183
2024-06-30,47.074512,34.302784,39.63099,130.3223,11.425115,13.455026,34.151146,81.97787,67.43473,40.47759,8.272493,16.103136,17.785603,28.091572,13.4549265,27.981636,39.06774,59.69618,45.120613,69.68443
2024-07-01,47.91639,34.29265,39.614777,132.72299,11.388125,13.381584,34.3557,81.87128,67.03917,40.473915,8.482516,15.650226,17.791416,28.302858,13.366657,27.791136,39.06221,59.72332,45.242237,69.65499
2024-07-02,47.131657,34.31227,39.77554,136.62862,11.301693,13.253507,34.408043,81.629295,67.1,40.600346,8.253298,15.930932,17.208275,28.348713,13.347403,27.863258,39.479126,59.61506,45.555283,70.11568
2024-07-03,47.18761,34.383427,39.971504,137.75551,11.270588,13.167504,34.205627,81.30797,66.90338,40.5563,8.218884,15.79746,17.25845,28.414103,13.263828,27.804573,39.28307,59.39649,45.438324,70.15044
2024-07-04,47.61082,34.44302,40.148945,132.62447,11.2287035,13.138183,34.268578,81.181816,66.99455,40.775578,8.195604,16.234001,17.445871,28.393194,13.221282,27.7338,39.274025,59.384354,45.638325,70.138725
2024-07-05,47.236065,34.465366,40.13775,126.120766,11.207987,13.0530815,34.379845,81.38986,67.087296,41.108192,8.224661,16.702768,17.421692,28.393047,13.181586,27.63866,39.232563,59.020054,45.604862,70.27427
2024-07-06,47.697495,34.504852,40.33095,123.5697,11.104338,12.997899,34.325787,80.871185,66.88656,41.13613,8.156588,17.220652,17.4376,28.374743,13.118848,27.526999,39.209156,59.01484,45.622787,70.349815
2024-07-07,47.86278,34.528763,40.319122,122.688156,11.054581,12.920825,34.495525,80.423615,66.572426,41.360825,8.076704,17.686178,17.536299,28.38805,13.075763,27.43568,39.139687,58.868946,45.805386,70.39517
2024-07-08,47.311028,34.369114,40.282066,117.85181,11.004875,12.878909,34.6246,79.18488,65.61862,40.8279,8.170151,17.359303,17.60086,28.476835,13.012543,27.204016,38.824608,58.421177,47.79036,70.71292
2024-07-09,47.239063,34.657818,40.37728,120.20809,11.016103,12.722018,34.623543,80.16669,65.47449,40.750668,7.9084816,17.452187,18.26433,28.69828,13.072667,27.35738,39.16242,58.497795,47.56045,71.20014
2024-07-10,46.857212,34.71096,40.2007,122.065315,11.080744,12.762396,34.472534,80.53806,65.36483,40.85712,7.79003,17.458202,18.333824,28.871767,13.089734,27.484886,39.080917,58.56663,46.854908,70.90265
2024-07-11,45.991238,34.704384,39.99528,124.151474,11.135794,12.773713,34.34352,81.0306,65.716095,41.06478,7.777984,18.020678,18.233042,28.892307,13.156999,27.595913,39.185093,58.56616,46.762688,70.76128
2024-07-12,46.09868,34.703316,39.816364,124.550026,11.161859,12.796895,34.068306,80.723366,65.740234,41.047146,7.7918277,17.806795,18.164593,28.9359,13.1712,27.672268,39.27147,58.553967,46.33622,70.72217
2024-07-13,45.027035,34.339165,38.7396,119.76379,11.277937,12.702314,33.902756,80.363396,65.810005,40.82733,7.6125474,17.284529,17.827065,28.697144,13.099311,27.548035,39.160114,57.95358,44.966015,70.871666
2024-07-14,45.783085,34.3019,39.025368,121.65118,11.249381,12.816884,33.831306,79.64023,65.82952,40.621708,7.5454206,17.625446,17.810577,28.508892,13.04473,27.333416,38.95823,57.720005,45.476322,70.764786
2024-07-15,46.119015,34.28069,38.67296,124.89135,11.135713,12.707999,33.591137,78.969765,65.60551,40.426315,7.5937757,17.5527,17.833893,28.461302,13.056334,27.212652,39.033436,58.29173,45.50601,70.82169
2024-07-16,46.484886,34.20575,38.946793,126.61675,11.078281,12.729124,33.622665,77.50359,65.39994,40.867683,7.6549535,17.903442,17.882174,28.503317,12.961695,26.930931,38.775658,58.399193,45.623123,69.77043
2024-07-17,46.932335,34.189873,39.109978,124.39114,11.03847,12.682129,33.679863,76.642944,65.089775,40.63142,7.6399627,18.116072,17.92631,28.400537,12.871096,26.820602,38.824116,58.376263,45.24888,69.50634
2024-07-18,47.481625,34.36697,39.944942,128.1691,11.066394,12.602846,33.945045,76.69296,64.64386,40.697666,7.6212606,18.556168,18.273144,28.248857,12.8878565,27.00602,39.301777,58.700623,45.90598,69.14154
2024-07-19,47.264427,34.172226,38.872158,129.80945,11.228138,12.826643,34.509842,75.84828,64.46052,41.104343,7.7365036,19.242136,17.972225,27.83755,13.052327,26.952784,38.78633,58.294365,43.37352,68.543205
2024-07-20,47.464672,34.32874,40.839188,138.37057,11.176402,12.664969,35.05442,75.993004,64.86106,41.67685,7.713906,20.655958,17.608517,28.243456,12.999305,26.824978,38.899033,58.867912,45.81875,69.79177
2024-07-21,48.83586,34.866245,41.081375,142.38744,11.225638,12.874173,34.87744,76.818924,65.592415,41.821957,7.665551,21.036156,17.750124,28.2626,12.950214,26.895037,39.060253,59.104504,44.624435,69.61551
2024-07-22,47.983624,35.143024,40.963116,144.55661,11.201211,12.810214,34.907097,77.15174,65.69688,41.891304,7.7625527,22.187305,17.510536,28.218868,12.917005,26.905622,39.219128,59.24978,44.901627,69.45881
2024-07-23,48.209835,35.179737,40.61816,145.13739,11.233363,12.802745,34.79412,77.6592,65.589874,41.39304,7.8887553,22.22236,17.530676,28.897345,13.159678,27.528091,40.076897,58.826023,43.62544,69.00677
