date,close,open,high,low,volume,change,symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,stochastic_osc,atr,sma_3,sma_7,sma_14,sma_21,sma_50,sma_100,wma_3,wma_7,wma_14,wma_21,wma_50,wma_100,ema_6,ema_12,ema_26,out_macd,out_macd_signal,out_macd_hist,rsi_6,rsi_12,rsi_14,stochrsi_6,stochrsi_12,stochrsi_14,bbands_middle,bbands_upper,bbands_lower,obv,mfi_14,mom_1,mom_3,mom_7,cci_12,cci_20,rocr_3,rocr_12,willr,trix,invest_cost,from_invest,from_financial,from_sale,free_cash_flow,revenue,year_revenue_growth,quarter_revenue_growth,operation_expense,operation_profit,year_operation_profit_growth,quarter_operation_profit_growth,pre_tax_profit,post_tax_profit,share_holder_income,year_share_holder_income_growth,quarter_share_holder_income_growth,invest_profit,service_profit,other_profit,provision_expense,operation_income,price_to_earning,price_to_book,roe,roa,earning_per_share,book_value_per_share,interest_margin,non_interest_on_toi,bad_debt_percentage,provision_on_bad_debt,cost_of_financing,equity_on_total_asset,equity_on_loan,cost_to_income,equity_on_liability,eps_change,asset_on_equity,pre_provision_on_toi,post_tax_on_toi,loan_on_earn_asset,loan_on_asset,loan_on_deposit,deposit_on_earn_asset,bad_debt_on_asset,liquidity_on_liability,payable_on_equity,cancel_debt,book_value_per_share_change,credit_growth
2020-01-21,7349.0,7349.0,7428.9,7109.4,2410000.0,0.0,NVB_RRC,0.0,0.0,-0.0212816961431919,0.0,0.0058330461244383,0.0070339177911356,2330000.0,2210000.0,2006278.5714285711,0.0108722275139474,-0.0326030752483331,0.2266733433483558,59.98998497746621,268.13571428571396,7349.0,7349.0,7354.707142857144,7352.804761904762,7462.441999999999,7321.056,7349.0,7349.0,7350.521904761905,7350.037662337662,7434.1086797385615,7397.324673267329,7349.378746289379,7356.198503537184,7387.599564947937,-31.401061410752845,-35.68062454838992,4.279563137637076,45.05663919817928,41.38965325048104,40.4453874253636,0.0,0.0,0.2738161361056902,7352.804761904762,7414.201878325019,7291.407645484505,36125830.0,19.914665029747855,0.0,0.0,0.0,-137.49999999999991,-131.07622010499867,1.0,0.9892447064841364,-40.01001502253379,-0.0813453459070356,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-22,7189.3,7349.0,7349.0,7109.4,2850000.0,-2.17,NVB_RRC,-0.0217308477343856,-0.0217308477343856,-0.0425500745791604,0.0097183305485567,0.0071108557341952,0.0075571404685857,2466000.0,2235714.285714286,2033103.9682539685,0.0217308477343856,-0.0326030752483331,0.2000166917042229,20.00500751126701,268.135714285714,7295.766666666667,7326.185714285714,7343.300000000001,7341.395238095238,7462.441999999999,7324.252,7269.150000000001,7309.075,7328.46761904762,7335.173593073593,7423.39722875817,7394.7156435643565,7303.6419616352705,7330.52181068531,7372.910708285127,-42.38889759981703,-37.022279158675346,-5.366618441141682,1.0554925196864249,8.58628200520863,11.152907552186576,0.0,0.0,0.0,7341.395238095238,7427.485457660081,7255.305018530395,33275830.0,17.067000144397245,-159.69999999999982,-159.69999999999982,-159.69999999999982,-299.955293276105,-380.8663829584384,0.9782691522656144,0.9782691522656144,-79.99499248873299,-0.0830841613701727,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-23,7199.275000000001,7329.0375,7339.0125,7109.4,2558017.5,-1.7599999999999998,NVB_RRC,0.0013874786140515,-0.0203735202068308,-0.0309096905329185,0.0098917175799538,0.0068110504896408,0.0074308247855282,2524936.8333333335,2242286.5476190476,2041326.4682539685,0.0190662825780328,-0.029968123372271,0.2016816892004673,22.502503755633647,267.4223214285712,7245.8583333333345,7304.796428571429,7326.898214285714,7334.265476190477,7461.0455,7328.34575,7220.904166666667,7277.347321428571,7309.264285714285,7322.253571428572,7413.076954248367,7392.240851485148,7273.822829739479,7310.329993656801,7360.04880396771,-49.71881031090925,-39.56158538912213,-10.15722492178712,8.840237812625588,13.638757637982152,15.560377100637185,0.1769214186580332,0.154023060465216,0.1504641999425423,7334.265476190477,7440.218725876405,7228.312226504549,35833847.5,0.0,9.975000000000364,-149.72499999999943,-149.72499999999943,-193.094489081223,-263.1347778226171,0.9796264797931692,0.9796264797931692,-77.49749624436635,-0.0868678722669269,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-24,7209.25,7309.075,7329.025,7109.4,2266035.0,-1.35,NVB_RRC,0.0013855561844768,-0.0190161926792761,-0.0190161926792761,0.010052299137979,0.0068274804610045,0.0072974082193814,2506810.5,2240192.976190476,2069165.753968254,0.0163871625342467,-0.0273187783679877,0.2033466866967117,26.786193329160383,260.28839285714264,7199.2750000000015,7284.832142857143,7316.916071428571,7327.610714285715,7461.4445,7331.74125,7202.600000000001,7253.460714285715,7293.577857142857,7310.888528138528,7403.202620915032,7389.88251980198,7255.373449813914,7294.779225401909,7348.878522192324,-54.09929679041579,-42.46912766938086,-11.630169121034932,17.885114378685145,18.93395906908671,20.131964325942405,0.3824814380854489,0.3154455371829922,0.3065311237775367,7327.610714285715,7446.448600259921,7208.772828311508,38099882.5,0.0,9.974999999999454,-139.75,-139.75,-133.34092083860835,-199.9951715853171,0.980983807320724,0.980983807320724,-73.21380667083962,-0.0914376472066713,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-25,7219.225,7289.1125,7319.0375,7109.4,1974052.5,-0.9399999999999998,NVB_RRC,0.0013836390747998,-0.0176588651517213,-0.0176588651517213,0.0102007198987304,0.006843172120017,0.0072998111899991,2411621.0,2236735.158730159,2075133.148148148,0.0136933680197692,-0.0246549219812426,0.2050116841929561,31.7291024653315,254.3434523809522,7209.250000000001,7266.292857142856,7307.646428571429,7321.430952380952,7462.043,7335.2365,7212.575000000001,7237.058928571429,7280.552380952381,7301.03528138528,7393.703816993464,7387.654475247525,7245.045321295653,7283.155498417,7339.274557585486,-56.119059168486274,-45.199113969201946,-10.919945199284328,27.900339511907077,24.411316153556623,24.82793231934096,0.6100942593239744,0.4824209691748886,0.466844214841521,7321.430952380952,7448.788872143139,7194.073032618764,40073935.0,0.0,9.975000000000364,29.925000000000185,-129.77499999999964,-100.00971313863732,-160.4990931970859,1.0041624358421544,0.9823411348482788,-68.2708975346685,-0.0959057125409112,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-26,7229.200000000001,7269.15,7309.05,7109.4,1682070.0,-0.5299999999999998,NVB_RRC,0.0013817272629679,-0.0163015376241664,-0.0163015376241664,0.010337542842136,0.0068581334067637,0.0073021401514933,2266035.0,2231913.095238095,2059228.650793651,0.0109847781377464,-0.0219764346587977,0.2066766816892005,37.49608763693305,249.5874999999999,7219.225000000001,7249.1785714285725,7299.089285714285,7315.726190476191,7461.776333333333,7337.233499999999,7222.55,7227.785714285716,7270.092857142857,7292.6506493506495,7384.572718954249,7385.554742574258,7240.518086639752,7274.854652506692,7331.120886653228,-56.26623414653568,-47.4125380046687,-8.853696141866983,38.41596272199,30.000849217687616,29.603768718128062,0.8490794677531632,0.6528160490688963,0.6298838898524549,7315.726190476191,7448.51419019382,7182.938190758562,41756005.0,0.0,9.975000000000364,29.925000000000185,-119.79999999999929,-80.01201817749276,-133.34306970371728,1.0041566685534309,0.9836984623758336,-62.50391236306695,-0.0996710762649843,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-27,7239.175,7249.1875,7299.0625,7109.4,1390087.5,-0.1199999999999997,NVB_RRC,0.0013798207270512,0.0069373930702572,-0.0149442100966117,3.027046269129429e-06,0.0068723719431239,0.0073043954770206,1974052.5,2225726.785714286,2021452.261904762,0.0082612706596428,-0.0192831955305336,0.2083416791854448,40.618153364632406,246.02053571428567,7229.200000000001,7233.489285714285,7291.244642857143,7310.496428571428,7460.644499999999,7339.862916666668,7232.525000000001,7225.284821428571,7262.104285714287,7285.691450216451,7375.84325490196,7383.61299009901,7240.134347599823,7269.36547519797,7324.310080234471,-54.944605036500434,-48.918951411035046,-6.025653625465388,48.85844528752438,35.626544865410494,34.41179256846469,1.0,0.8243135334481473,0.7940223947230961,7310.496428571428,7446.39480538804,7174.598051754815,43146092.5,0.0,9.974999999999454,29.925000000000185,-109.82499999999982,-66.68156990737701,-111.12663484301704,1.0041509172243992,0.9850557899033884,-59.381846635367594,-0.1023518976680182,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-28,7249.150000000001,7229.225,7289.075000000001,7109.4,1098105.0,0.2900000000000002,NVB_RRC,0.0013779194452407,0.0069277809223844,-0.0135868825690569,3.018686878385024e-06,0.0064735732188738,0.0071706045017047,1682070.0,2181350.8333333335,2014596.7857142857,0.0055227220068541,-0.0165750823912661,0.2100066766816892,43.740219092332055,241.74017857142863,7239.175,7219.225,7284.1125,7309.546428571429,7458.6475,7343.124750000001,7242.5,7229.200000000002,7256.491666666667,7280.114502164503,7367.549352941177,7381.816694719473,7242.710248285588,7266.25540209059,7318.742666883769,-52.48726479317884,-49.63261408746381,-2.8546507057150308,58.66983957483236,41.2104057718962,39.203023383973026,1.0,0.994535699479038,0.9575876113333716,7309.546428571429,7446.931006750313,7172.161850392545,44244197.5,0.0,9.975000000000364,29.925000000000185,-99.84999999999944,-57.161792726369,-95.25529042017602,1.004145181788904,0.9864131174309432,-56.259780907667945,-0.1037316138495891,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-29,7259.125,7209.2625,7279.087500000001,7109.4,806122.5,0.7000000000000003,NVB_RRC,0.0013760233958464,0.0069181953739987,-0.0013722469081455,3.010362067608521e-06,0.005969443771685,0.007172214445556,1390087.5,2129737.619047619,1990090.7936507936,0.0027690072320158,-0.0138519716822629,0.2116716741779336,46.86228482003141,236.74642857142877,7249.1500000000015,7229.2,7277.692857142857,7305.266666666667,7453.654,7347.019,7252.475000000001,7239.175000000001,7253.160000000001,7275.530735930736,7359.72494117647,7380.153333333334,7247.400177346849,7265.158417153576,7314.326543410897,-49.16812625732109,-49.53971652143527,0.3715902641141753,67.42031610502683,46.676728006819864,43.92916029583984,1.0,1.0,1.0,7305.266666666667,7443.088075864566,7167.445257468768,45050320.0,0.0,9.974999999999454,29.924999999999272,69.82499999999982,-50.02527745010745,-83.35275382583622,1.004139462181154,0.9877704449584978,-53.13771517996859,-0.1037163017856834,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-30,7269.1,7189.3,7269.1,7109.4,514140.0,1.11,NVB_RRC,0.0013741325572986,0.0069086363148398,-0.0108722275139474,3.00207164612527e-06,0.0053910570366575,0.0071737514622666,1098105.0,1995172.857142857,1969839.0476190476,0.0,-0.0111137384724521,0.213336671674178,49.984350547731054,231.039285714286,7259.125000000001,7239.175000000001,7271.985714285715,7297.657142857142,7447.262,7350.214,7262.450000000001,7249.150000000001,7252.014285714285,7272.242857142857,7352.487529411765,7378.610382838285,7253.60012667632,7265.764814514564,7310.976429084164,-45.21161456959999,-48.67409613106821,3.4624815614682234,74.8693026384176,51.956115597194824,48.544503445137074,1.0,1.0,1.0,7297.657142857142,7423.974622984304,7171.339662729981,45564460.0,0.0,9.975000000000364,29.925000000000185,69.82499999999982,-44.480210623054106,-74.09615113959156,1.004133758335722,0.9891277724860524,-50.015649452268946,-0.1023011413473495,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-01-31,7189.3,7269.1,7349.0,7109.4,1730000.0,-1.1,NVB_RRC,-0.0109779752651635,-0.0055192829082056,-0.0322524196045174,0.0055253017037734,0.0054113421110249,0.0071719833103219,1107691.0,1975649.0476190476,1982543.174603175,0.0219697073915615,-0.0219697073915616,0.2000166917042229,25.007824726134757,231.03928571428605,7239.175,7236.325,7260.578571428572,7290.052380952381,7436.08,7352.611,7227.537500000001,7236.681250000001,7240.989523809524,7262.392207792208,7342.37137254902,7375.423966996699,7235.228661911658,7254.000996896939,7301.963360263115,-47.96236336617585,-48.53174957808974,0.569386211913887,21.026232761633025,26.83589362773897,27.58508696901887,0.0,0.4207904460556305,0.4394618369292519,7290.052380952381,7422.469320866246,7157.635441038517,43834460.0,7.20073488026969,-79.80000000000018,-59.85000000000037,-19.949999999999815,-39.95493333889531,-66.64654852848669,0.9917438596249216,0.9782691522656144,-74.99217527386524,-0.1019214839291571,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-02-01,7189.3,7242.5,7295.766666666666,7082.766666666666,1750000.0,-0.7333333333333334,NVB_RRC,0.0,-0.0068895972262033,-0.0217308477343856,0.0054039813553084,0.0054113421110249,0.0071719833103219,1179673.5,1957077.619047619,1989372.380952381,0.0147002646415831,-0.0220549994246922,0.2000166917042229,30.778120184899983,227.23690476190515,7215.9000000000015,7232.050000000001,7249.171428571428,7282.447619047619,7424.898,7351.813,7202.600000000001,7224.925,7231.485714285715,7253.2329004329,7332.693725490196,7372.190085808582,7222.106187079756,7244.046997374333,7293.617926169551,-49.5709287952177,-48.739585421515336,-0.8313433737023601,21.026232761633025,26.835893627738955,27.58508696901887,0.0,0.4207904460556302,0.4394618369292519,7282.447619047619,7418.926899439011,7145.9683386562265,43834460.0,7.369568520933169,0.0,-69.82499999999982,-29.925000000000185,-164.61231628363484,-93.16475593461712,0.99038107209891,0.9782691522656144,-69.22187981510002,-0.1020595412370095,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-02-02,7189.3,7215.900000000001,7242.533333333334,7056.133333333333,1770000.0,-0.3666666666666667,NVB_RRC,0.0,-0.0082561403750784,-0.0217308477343856,0.0052620865506765,0.0054113421110249,0.0071719833103219,1314052.5,1939458.5714285711,1990326.6666666667,0.0073772271419134,-0.0221409202825243,0.2000166917042229,35.72386658320676,219.6321428571433,7189.3,7226.349999999999,7237.764285714285,7274.842857142858,7413.715999999999,7351.813,7189.3,7214.237500000001,7223.5028571428575,7244.764935064936,7323.454588235294,7368.97200660066,7212.732990771255,7235.624382393667,7285.890672379213,-50.26628998554679,-49.04492633432163,-1.221363651225161,21.026232761633025,26.835893627738955,27.58508696901887,0.0,0.4207904460556302,0.4394618369292519,7274.842857142858,7413.526489146336,7136.1592251393795,43834460.0,7.572373524608882,0.0,-79.80000000000018,-39.900000000000546,-280.030061375305,-118.25092355782886,0.9890220247348364,0.9782691522656144,-64.27613341679324,-0.1023449461407866,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-02-03,7189.3,7189.3,7189.3,7029.5,1790000.0,0.0,NVB_RRC,0.0,-0.0096189279010899,-0.0217308477343856,0.005097975633918,0.0054113421110249,0.0071719833103219,1510828.0,1922791.9047619049,1985406.0317460315,0.0,-0.0222274769449042,0.2000166917042229,40.010015022533885,208.2250000000004,7189.3,7219.225,7226.357142857143,7267.238095238095,7402.534000000001,7351.813,7189.3,7204.974999999999,7217.040952380953,7236.988311688312,7314.653960784314,7365.753927392739,7206.037850550896,7228.497554333102,7278.735807758531,-50.23825342542932,-49.283591752543174,-0.9546616728861466,21.026232761633025,26.835893627738955,27.58508696901887,0.0,0.3444166480320652,0.4394618369292519,7267.238095238095,7406.356438402194,7128.119752073997,43834460.0,7.814166889757949,0.0,0.0,-49.875,-222.25005508587356,-143.47479784895324,1.0,1.0,-59.989984977466115,-0.1025218324533727,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-02-04,7189.3,7189.3,7189.3,7029.5,3020000.0,0.0,NVB_RRC,0.0,-0.0109779752651635,-0.0217308477343856,0.0049094997896434,0.0054113421110249,0.007036744449423,2012000.0,1956601.4285714289,1992707.619047619,0.0,-0.0222274769449042,0.2000166917042229,50.01564945226923,196.8178571428576,7189.3,7210.675000000001,7214.95,7259.633333333333,7391.352,7351.813,7189.3,7197.49375,7212.1,7229.90303030303,7306.291843137256,7362.535848184818,7201.255607536355,7222.467161358779,7272.110933109751,-49.64377175097252,-49.35562775222905,-0.2881439987434717,21.026232761633025,26.835893627738955,27.58508696901887,0.0,0.2392918994229283,0.4394618369292519,7259.633333333333,7397.433496008474,7121.833170658192,43834460.0,7.814166889757949,0.0,0.0,-59.85000000000037,-150.01522096492496,-137.90229647297014,1.0,0.998614443815523,-49.98435054773077,-0.1024223239304733,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-02-05,7269.1,7189.3,7269.1,7029.5,3160000.0,1.11,NVB_RRC,0.0110998289124115,0.0110998289124115,-0.0108722275139474,0.004963994397354,0.0060244989008312,0.007036744449423,2298000.0,2017553.8095238097,2012707.619047619,0.0,-0.0222274769449042,0.213336671674178,74.99217527386553,196.8178571428576,7215.9000000000015,7212.1,7220.65,7255.828571428571,7381.766,7352.611,7229.200000000001,7212.099999999999,7219.32,7230.763636363636,7301.497647058824,7360.8979669967,7220.639719668825,7229.641444226659,7271.887901027548,-42.246456800889064,-47.93379356196105,5.68733676107199,83.77635684860326,65.40138411446978,61.543542667034465,1.0,1.0,1.0,7255.828571428571,7387.543141888299,7124.114000968843,46994460.0,21.741730092905748,79.80000000000018,79.80000000000018,9.975000000000364,-11.50631872493756,-59.06573767183656,1.0110998289124116,1.0083018344487984,-25.007824726134473,-0.0998213407285342,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-02-06,7349.0,7269.1,7349.0,7269.1,2040000.0,1.1,NVB_RRC,0.0109917321263979,0.0222135673848635,0.0,0.0060501438659962,0.0065269213032334,0.0070270779157356,2356000.0,2002315.7142857143,2014929.8412698412,0.0,0.0,0.2266733433483558,100.0,186.12410714285755,7269.133333333334,7223.514285714286,7231.344642857142,7255.828571428571,7373.778,7355.007,7295.75,7246.325000000002,7236.433333333333,7239.233766233766,7300.212705882353,7360.826462046204,7257.314085477732,7248.004298961019,7277.59990835884,-29.595609397821136,-44.26615672913307,14.670547331311935,92.3248589490022,78.69186662660842,75.05687739933968,1.0,1.0,1.0,7255.828571428571,7387.543141888299,7124.114000968843,49034460.0,31.65613670038212,79.89999999999964,159.69999999999982,79.89999999999964,240.0300554146687,159.52740121980892,1.0222135673848636,1.0179763063209692,-0.0,-0.0933276686124195,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-02-07,7189.3,7349.0,7428.9,7189.3,3240000.0,-2.17,NVB_RRC,-0.0217308477343856,0.0,-0.0217308477343856,0.0133812190911436,0.0080704540764609,0.0075589055938782,2650000.0,2053268.0952380951,2037310.7936507936,0.032603075248333,-0.0217308477343856,0.2000166917042229,40.010015022533885,187.55089285714325,7269.133333333334,7223.514285714286,7229.919642857143,7248.22380952381,7364.194,7355.007,7255.833333333333,7237.77142857143,7230.827380952381,7233.185714285714,7292.978274509805,7357.545135313532,7237.881489626951,7238.972868351631,7271.059174406334,-32.08630605470262,-41.83018659424698,9.743880539544364,37.31137936373056,41.25644947267008,41.458731388924136,0.2284075791208233,0.2780886175879009,0.331099907495481,7248.22380952381,7375.718354971879,7120.7292640757405,45794460.0,30.27955596576567,-159.69999999999982,0.0,0.0,112.072727500401,82.5851034630079,1.0,0.9944807170917944,-59.989984977466115,-0.0885703405225979,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-02-08,7189.3,7295.766666666666,7375.633333333333,7136.033333333334,3186666.6666666665,-1.4466666666666668,NVB_RRC,0.0,0.0,-0.0217308477343856,0.0133812190911436,0.0080704540764609,0.0074996954381825,2929333.333333333,2097236.349206349,2039533.015873016,0.0255399249793258,-0.0218939750448889,0.2000166917042229,40.010015022533885,189.6910714285717,7242.533333333334,7223.514285714285,7227.782142857142,7240.619047619048,7354.61,7355.007,7215.916666666667,7229.217857142857,7225.411428571428,7227.829004329004,7286.119686274509,7354.263808580859,7224.001064019251,7231.330888605226,7265.002939265124,-33.67205065989765,-40.19855940737712,6.526508747479468,37.31137936373056,41.25644947267008,41.458731388924136,0.2284075791208233,0.2780886175879009,0.2922502878897948,7240.619047619048,7361.760279147181,7119.4778160909145,45794460.0,28.750471610375698,0.0,-79.80000000000018,0.0,43.90342663870881,29.65957415980345,0.9890220247348364,0.9931104027737968,-59.989984977466115,-0.0850120553003375,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
2020-02-09,7189.3,7242.533333333334,7322.366666666667,7082.766666666666,3133333.3333333335,-0.7233333333333334,NVB_RRC,0.0,0.0,-0.0217308477343856,0.0133812190911436,0.0080704540764609,0.0074390221521835,2952000.0,2134220.476190476,2021596.507936508,0.0183729450100333,-0.0220595003589905,0.2000166917042229,40.010015022533885,192.54464285714312,7189.3,7223.514285714286,7224.932142857143,7233.014285714285,7345.026,7353.41,7189.3,7220.664285714286,7220.280476190475,7223.163636363637,7279.636941176472,7350.982481848185,7214.086474299465,7224.864598050576,7259.3953141343745,-34.530716083798325,-39.064990742661365,4.5342746588630405,37.31137936373056,41.25644947267008,41.458731388924136,0.2284075791208233,0.2780886175879009,0.2922502878897948,7233.014285714285,7345.307405017382,7120.721166411189,45794460.0,27.12999567185632,0.0,-159.69999999999982,0.0,-15.38211489782969,-39.65235993040409,0.9782691522656144,0.9917438596249216,-59.989984977466115,-0.0822473504775156,-7,-7,0,9068,0,454,0.887,0.875,-259,511,0.283,1.152,31,24,24,-0.052,8.466,34,25,-2,-221,252,88.6,0.9,0.011,0.001,106,10586,0.018,0.112,0.019,0.585,0.058,0.054,0.114,0.507,0.1,-0.03,18.7,0.381,0.047,0.57,0.472,0.642,0.888,0.009,0.392,17.7,0.008,0.006,0.063
