Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Lợi nhuận thuần,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2019-08-28,13527.0,13527.0,13527.0,13527.0,520.0,-5.56,POT_RRC,-0.0555551676709,-0.2072552524394174,0.0268419694232315,0.0580823939460945,0.0653905759028246,0.0537761686073634,228.0,529.5238095238095,610.6349206349206,0.0730826388072243,14848.775,14319.182,14705.194,15018.64761904762,14491.36,14487.942495049503,14720.73287943794,14927.722930735852,206.99005129791297,335.12763528397016,37.39595394696201,17415.360111019363,12282.189888980636,0.0,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-08-29,13261.8,13261.8,13261.8,13261.8,200.0,-1.96,POT_RRC,-0.0196052339764915,-0.2462316698874617,0.0344859864115383,0.0445476883781129,0.0655997300767777,0.053830038909307,248.0,534.2857142857143,610.3174603174604,0.0335141652072171,14857.615,14301.5,14682.881,14867.507142857145,14449.894039215686,14459.360435643564,14612.66377725735,14671.427095238028,58.76331798067804,279.8547718233117,35.66816621902166,17399.722719176305,12315.507280823696,0.0,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-04,13350.2,13350.2,13350.2,13350.2,100.0,0.67,POT_RRC,0.0066657618121221,-0.1611087023457185,0.0342498121334666,0.0442634222037201,0.065562162841239,0.0538307944336633,248.0,434.2857142857143,610.1587301587301,0.0467036564072197,14808.99,14290.89,14665.755,14723.943809523813,14412.588156862746,14432.970712871283,14519.147941904954,14468.161388278331,-50.98655362662248,213.6865067333249,36.79139602498053,17430.15320012418,12187.82679987582,0.0300224315742731,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-06,13438.6,13350.2,13438.6,13350.2,400.0,0.66,POT_RRC,0.0066216236460876,-0.0617271883094667,0.0270233091325946,0.0264261523305599,0.0621397701062946,0.053829624463239,306.0,434.2857142857143,613.968253968254,0.059893147607222,14698.475,14262.598,14649.513,14593.43047619048,14379.165019607844,14408.670613861384,14439.107353615698,14309.767328543205,-129.34002507249534,145.08120037216085,38.03965422490364,17356.654318235658,12040.295681764344,0.0633867050251766,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-10,12112.4,12112.4,12112.4,12112.4,130.0,-9.87,POT_RRC,-0.0986858750167428,-0.1543214617355667,-0.1543214617355667,0.045116766709357,0.0617258850381548,0.0537329447729426,270.0,435.7142857142857,613.8095238095239,-0.1379790608706413,14490.704999999998,14221.927999999998,14620.87,14347.13761904762,14294.843529411764,14358.430752475248,14266.758660755277,13971.710816459634,-295.0478442956428,57.055391438600125,28.348708311336765,17278.828028679636,11702.581971320358,0.0,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-12,13261.8,13261.8,13261.8,13261.8,3010.0,9.49,POT_RRC,0.0948944882929889,-0.0196052339764915,-0.1525410731744724,0.06927494133576,0.0650517471510529,0.0545530445226273,768.0,510.0,660.0,0.0335141652072171,14419.975,14193.636,14601.139,14230.099047619047,14257.191450980394,14331.518475247523,14192.317278477109,13862.493767773536,-329.82351070357254,-20.32038898983441,42.896642540167655,17259.560322487305,11580.389677512696,0.325220850745087,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-13,14057.5,14057.5,14057.5,14057.5,120.0,6.0,POT_RRC,0.0599993967636369,0.0599993967636369,-0.1358696320338336,0.0732566545260016,0.0632027295844177,0.0540166721757456,752.0,320.4761904761905,660.3174603174604,0.1522345062461524,14415.554999999998,14181.258,14589.365,14195.57761904762,14251.852784313724,14320.753346534657,14182.330813404733,13892.494726577608,-289.8360868271229,-74.22352855729211,50.86540304899246,17257.211044577758,11573.898955422235,0.503363467511105,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-16,14057.5,13261.8,14057.5,13261.8,300.0,0.0,POT_RRC,0.0,0.052980479693188,-0.0421697418985581,0.0734815057924382,0.0626626936814233,0.0526436571158777,792.0,329.04761904761904,661.9047619047619,0.1522345062461524,14411.134999999998,14174.186000000002,14563.819,14161.477142857144,14246.999529411763,14310.221366336636,14173.084086485862,13917.880153257976,-255.2039332278855,-110.4196094914108,50.86540304899246,17254.83133235208,11567.438667647915,0.503363467511105,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-17,14057.5,14057.5,14057.5,14057.5,1330.0,0.0,POT_RRC,0.0,0.046053904424568,-0.0062491605341477,0.0736748352045663,0.0626626936814233,0.0522790602307624,978.0,387.1428571428572,678.2539682539683,0.1522345062461524,14446.5,14172.418,14540.855,14127.797619047618,14242.42360784314,14300.195247524753,14164.522302301724,13939.360129679826,-225.1621726218982,-133.36812211750828,50.865403048992455,17251.977834148016,11641.022165851984,0.5033634675111048,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-19,13703.8,13703.8,14057.5,13703.8,5210.0,-2.52,POT_RRC,-0.0251609461141739,0.1313860176348205,-0.031252871856863,0.0496785608699057,0.0615858432400102,0.0523291910211619,1994.0,630.4761904761905,741.9047619047619,0.0994616212072288,14455.340000000002,14163.576,14518.658,14057.064285714288,14224.046431372546,14283.6199009901,14130.394724353448,13903.120109729083,-227.2746146243644,-152.1494206188795,46.44001922700697,17249.71077176712,11660.969228232882,0.4044334703842671,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-20,13703.8,13703.8,13703.8,13703.8,100.0,0.0,POT_RRC,0.0,0.03332880906061,0.0264864945843505,0.0315842416903971,0.0615442778766845,0.0520512240017783,1412.0,620.952380952381,716.031746031746,0.0994616212072288,14402.29,14149.43,14496.461,13985.489047619049,14206.016,14267.484099009902,14098.79511514208,13872.45547746307,-226.33963767900968,-166.98746403090556,46.44001922700698,17212.166336593567,11592.41366340643,0.6889683914326147,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-24,14057.5,14057.5,14057.5,14057.5,200.0,2.58,POT_RRC,0.025810359170449,0.0,0.039217860575146,0.0180219553767371,0.0583789838197173,0.0521263148057544,1428.0,625.7142857142857,701.7460317460317,0.1522345062461524,14424.395,14142.358,14480.382999999998,13952.651904761904,14202.410901960786,14258.7918019802,14095.736217724148,13900.923865545676,-194.8123521784728,-172.55244166041902,51.99991067905894,17215.09706331877,11633.69293668123,1.0,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-25,14588.0,14322.7,14588.0,13703.8,2200.0,3.77,POT_RRC,0.0377378623510582,0.0377378623510582,-0.0119744256610315,0.024640807221232,0.0561465032480215,0.0523004595261044,1808.0,716.1904761904761,690.3174603174604,0.2313863736850804,14419.975,14160.042,14455.839,13968.233333333334,14219.88705882353,14260.92283168317,14132.200201596434,14006.627886230955,-125.57231536547806,-163.15641640143085,59.30984506877669,17209.276171771027,11630.673828228972,1.0,4272302700,4163726289,-2850143339,-152901549,-1788586627,10675819040,14320216514,93652872726,-9493121746,-30363292567,-248156067,-13480278235,-7172222265,29819000,-5866402761,41417494042,-14029950596,1685453023,0,0,0,0,-6422163105,-18766660678,0,0,250681952160,-384453848156,0,197972000,-133573923996,-110923090632,161728415231,0,50805324599,-0.2119381902252965,239681767964,3341728947,-0.5228756609215849,620636086,-10675819040,239681767964,-16575000,239665192964,-199779632405,39885560559,-10958715190,0,-7781064266,-17858446416,3907970773,1596590349,0,-1232258422,364331927,4272302700,-930573753,3341728947,3341728947,2.2352114571,5.6486517372,0.2827795774242801,1.6148142589711934,0.7276543902,17.4508326428,135.65739713916176,76.7367665211,81.4521850152,293.84634867546174,4.7565204601,0.0594414637387077,0.1664219992303646,0.0139433219553995,0.0896893147,0.0809260238,0.0130401157,87654859281.0,14246049877,0.0909090909,1.2088676636,0.0680461951,0.8611678625,-1.3344221950206454,6.648651737190087,320595099000,19430006,11.2500688053,1.0212640461,0.2015852372,8.0202048834,171.98805533050273,16156.4485334693,9.8578960401
2019-09-30,14588.0,14588.0,14588.0,14588.0,4100.0,0.0,POT_RRC,0.0,0.0377378623510582,0.0714338175889066,0.024640807221232,0.053589973619948,0.0521649977293389,2362.0,903.3333333333334,738.5714285714286,0.2313863736850804,14362.51,14168.883999999998,14438.18,13984.235714285714,14236.669725490196,14263.53988118812,14165.963149626328,14096.06974988773,-69.89339973859751,-144.5038130688642,59.30984506877669,17084.072925503435,11640.947074496566,1.0,8438233879,2921314160,5429356444,95963405,-278770722,9153735413,25759832579,-29875627077,-10083525943,36181872209,20535697574,5548465498,-874116050,165419000,3110531392,50468549182,7010058046,-1685453023,0,0,0,0,7094453307,12419058330,0,0,203172614181,-244192223941,0,-569321426,-41588931186,21298676326,50805324599,4808431,72108809356,-0.663039026657054,205569150397,638308788,-0.9394216419918368,-29071308,-9142255413,205569150397,-1300160000,204268990397,-169888171567,34380818830,-9142255413,0,-7154426597,-17878096626,176968886,8427514846,0,-7255696622,1171818224,1348787110,-710478322,638308788,638308788,2.0550408599,5.5426817846,0.2710153977216831,1.6180977403909464,0.535109394,13.0997577482,148.06833048049586,100.3937070413,88.5246211179,336.98665863969586,3.635686048,0.0457646341171581,0.1683114934047519,0.0031248442886971,0.0586816347,0.0643181319,0.0084030839,68552544714.0,9348295607,0.0892857143,1.2342392162,0.1015581631,0.8544458869,-1.0225371294819676,6.542681784638763,326424100800,19430006,17.5499022718,1.0377224311,0.2755612088,3.169085182,32.85170308233564,16189.3002365517,11.4349184669
2019-10-11,13527.0,13527.0,13527.0,13527.0,2000.0,-7.27,POT_RRC,-0.0727310117905127,-0.0129015309622148,-0.0783162083344689,0.0429047090771567,0.0533018582663278,0.0528494880591627,1720.0,993.809523809524,768.7301587301587,0.0730826388072243,14225.47,14160.042,14410.772,13904.663333333332,14211.497803921568,14245.496712871283,14118.632545950304,14008.52055759731,-110.11198835299363,-137.6254481256901,42.19821667224887,16815.94426432042,11634.99573567958,0.4473191171698204,8438233879,2921314160,5429356444,95963405,-278770722,9153735413,25759832579,-29875627077,-10083525943,36181872209,20535697574,5548465498,-874116050,165419000,3110531392,50468549182,7010058046,-1685453023,0,0,0,0,7094453307,12419058330,0,0,203172614181,-244192223941,0,-569321426,-41588931186,21298676326,50805324599,4808431,72108809356,-0.663039026657054,205569150397,638308788,-0.9394216419918368,-29071308,-9142255413,205569150397,-1300160000,204268990397,-169888171567,34380818830,-9142255413,0,-7154426597,-17878096626,176968886,8427514846,0,-7255696622,1171818224,1348787110,-710478322,638308788,638308788,2.0550408599,5.5426817846,0.2710153977216831,1.6180977403909464,0.535109394,13.0997577482,148.06833048049586,100.3937070413,88.5246211179,336.98665863969586,3.635686048,0.0457646341171581,0.1683114934047519,0.0031248442886971,0.0586816347,0.0643181319,0.0084030839,68552544714.0,9348295607,0.0892857143,1.2342392162,0.1015581631,0.8544458869,-1.0225371294819676,6.542681784638763,326424100800,19430006,17.5499022718,1.0377224311,0.2755612088,3.169085182,32.85170308233564,16189.3002365517,11.4349184669
2019-10-14,14588.0,14588.0,14588.0,14588.0,100.0,7.84,POT_RRC,0.0784357211502919,0.064522249303113,-0.0730303165091851,0.0560648946236489,0.0557947339469044,0.0536853295765614,1720.0,987.6190476190476,767.7777777777778,0.2313863736850804,14101.695000000002,14168.883999999998,14401.720999999998,13939.190000000002,14228.280470588235,14249.006178217822,14153.40050550954,14097.671241043878,-55.72926446566271,-121.24621139368465,56.63453538033141,16332.850190502548,11870.539809497455,0.913591361021252,8438233879,2921314160,5429356444,95963405,-278770722,9153735413,25759832579,-29875627077,-10083525943,36181872209,20535697574,5548465498,-874116050,165419000,3110531392,50468549182,7010058046,-1685453023,0,0,0,0,7094453307,12419058330,0,0,203172614181,-244192223941,0,-569321426,-41588931186,21298676326,50805324599,4808431,72108809356,-0.663039026657054,205569150397,638308788,-0.9394216419918368,-29071308,-9142255413,205569150397,-1300160000,204268990397,-169888171567,34380818830,-9142255413,0,-7154426597,-17878096626,176968886,8427514846,0,-7255696622,1171818224,1348787110,-710478322,638308788,638308788,2.0550408599,5.5426817846,0.2710153977216831,1.6180977403909464,0.535109394,13.0997577482,148.06833048049586,100.3937070413,88.5246211179,336.98665863969586,3.635686048,0.0457646341171581,0.1683114934047519,0.0031248442886971,0.0586816347,0.0643181319,0.0084030839,68552544714.0,9348295607,0.0892857143,1.2342392162,0.1015581631,0.8544458869,-1.0225371294819676,6.542681784638763,326424100800,19430006,17.5499022718,1.0377224311,0.2755612088,3.169085182,32.85170308233564,16189.3002365517,11.4349184669
