Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ thanh lý tài sản cố định,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2017-10-23,9848.5,10227.3,10261.7,9779.6,3230000.0,-3.7,PVD_RRV,-0.0370381234538929,-0.0272125642038719,0.0287788572025489,0.0231877780134442,0.0232912080708393,0.0231472648660183,3642000.0,3736666.6666666665,4414603.174603174,-1.2462988081637985,9881.19,9785.116000000002,9719.691,9927.353333333333,9767.103215686277,9746.658673267326,9858.113034240178,9976.204683744994,118.0916495048168,81.35670060287512,45.58882977311512,10401.612722494898,9360.7672775051,0.0971228534254998,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-10-24,9848.5,9848.5,9951.8,9814.0,1510000.0,0.0,PVD_RRV,0.0,-0.0205467872025141,0.0437929901539961,0.0232758395284774,0.0232102962316423,0.0231354139937964,3460000.0,3719047.619047619,4409523.80952381,-1.2462988081637985,9863.975,9775.474,9712.803999999998,9924.24,9769.5888627451,9749.209346534652,9857.400957629794,9956.557809322689,99.1568516928928,84.91673082087867,45.58882977311512,10363.349306912934,9364.600693087066,0.0971228534254998,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-10-25,9882.9,10089.5,10124.0,9848.5,2170000.0,0.35,PVD_RRV,0.0034929177032034,-0.0304038144572639,0.036095443775816,0.0217418255632803,0.0174818164777151,0.0231266120370051,3004000.0,3307619.047619048,4419523.80952381,-1.2424571758804626,9858.81,9766.52,9707.294,9926.04238095238,9773.801647058825,9752.577584158416,9859.289775583142,9945.225838657658,85.93606307451591,85.12059727160613,47.37858109795,10354.988125469312,9362.631874530687,0.1520820064859116,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-10-26,9951.8,9917.4,10089.5,9848.5,2540000.0,0.7,PVD_RRV,0.0069716378795696,-0.0430409446698848,-0.0236441409622478,0.0182659897681912,0.0170099566953706,0.0231348277016095,2760000.0,3124285.714285714,4404126.984126984,-1.234762743778083,9853.645,9750.68,9702.129,9934.898571428572,9781.067529411766,9757.419287128712,9866.142384799205,9946.237248094942,80.09486329573701,84.11545047643231,51.09612881015523,10343.327885446794,9363.962114553207,0.2662393594596938,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-10-27,10192.8,10124.0,10192.8,10055.1,2670000.0,2.42,PVD_RRV,0.0242167246126328,-0.0033733243378017,0.0206885501992748,0.0224608860395472,0.0177654517686437,0.0232974432179151,2424000.0,2964761.904761905,4384920.634920635,-1.207848982723316,9876.025,9745.17,9704.195,9967.199047619048,9798.405568627451,9767.135544554456,9890.339245184448,9984.169979157256,93.83073397280896,86.05850717570765,61.94630046329379,10385.358479305678,9366.69152069432,0.5681497259502079,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-10-30,10227.3,10537.2,10537.2,10192.8,5040000.0,0.34,PVD_RRV,0.003384742170944,0.0384627100573691,0.0171256377360742,0.0096034632760008,0.0162225527758317,0.0217282451218908,2786000.0,3062857.1428571427,4278888.888888889,-1.203996182904273,9896.69,9743.794,9706.261,10000.653809523808,9817.31262745098,9777.49405940594,9915.299301096711,10021.574597748448,106.27529665173644,90.1018650709134,63.29156949748948,10428.470326217675,9364.909673782322,0.6020868786395809,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-10-31,10261.7,10227.3,10433.9,10158.4,4250000.0,0.34,PVD_RRV,0.0033635465860981,0.0419556277605728,0.0530004515043303,0.0090380037653897,0.0161898013540072,0.021576822480924,3334000.0,3097142.8571428573,4222063.492063492,-1.2001545506209363,9931.125,9745.86,9712.803999999998,10035.416666666666,9837.622666666666,9788.492851485147,9940.958612126584,10058.51696732561,117.55835519902575,95.59316309653587,64.72623714830907,10463.84309419104,9398.40690580896,0.6508812788971755,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-11-01,10778.2,10399.4,10950.4,10330.6,10820000.0,5.03,PVD_RRV,0.0503327908631123,0.090590818484453,0.0982474016710821,0.0202046675597065,0.0181220942286376,0.0224105057108378,5064000.0,3420000.0,4303650.793650794,-1.1424742286923588,9989.665,9761.7,9722.101,10116.090476190477,9878.106588235292,9809.5898019802,10002.9764927098,10169.2374338909,166.26094118110086,109.72671871344888,78.96725901294312,10620.820205772194,9358.509794227808,1.0,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-11-02,10606.1,10743.8,10812.7,10502.8,6370000.0,-1.6,PVD_RRV,-0.0159674157094876,0.0657469000582811,0.1079181029980151,0.0252188220569135,0.0187345143062613,0.0213065900021989,5830000.0,3645714.285714286,4239523.80952381,-1.1616935576447465,10039.6,9778.23,9728.3,10174.798571428571,9911.220313725493,9827.094732673268,10047.65230806463,10236.447059446147,188.79475138151795,125.5403252470627,68.35689801556623,10700.729932276816,9378.470067723183,0.682119223731585,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-11-03,11019.3,10709.4,11019.3,10571.6,6370000.0,3.9,PVD_RRV,0.038958712439068,0.0810866493995761,0.1469596352811375,0.0275979270496957,0.0201052259271789,0.0216835865989758,6570000.0,3820952.380952381,4156825.396825397,-1.1155493001018846,10108.47,9802.336,9740.008,10268.103333333334,9959.889725490197,9852.659089108913,10119.626211170951,10356.88597337751,237.25976220655684,147.88421263896154,76.94036692285843,10873.904311104214,9343.035688895783,0.9392753902371732,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-11-06,11088.2,11329.2,11466.9,11088.2,11180000.0,0.63,PVD_RRV,0.006252665777318,0.0841766644177839,0.154131190540625,0.0272979856354697,0.0200927561945557,0.0209371788818335,7798000.0,4231904.761904762,4251111.111111111,-1.1078548679995048,10185.95,9822.998,9752.75,10361.410952380951,10010.315764705883,9879.35596039604,10191.372417750885,10469.395823627125,278.02340587624167,173.91205128641758,78.08416315549056,11019.210185552029,9352.689814447973,0.9735429174600336,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-11-07,11639.1,11294.8,11811.3,11260.3,12660000.0,4.97,PVD_RRV,0.0496834472682672,0.1342272722843194,0.2071375973615159,0.0294619684652577,0.0217079101371082,0.0214371676106874,9480000.0,4717619.047619048,4338253.968253968,-1.0463329137875914,10289.255,9855.366,9770.312,10499.806190476187,10081.535450980393,9916.709425742574,10298.611497917484,10649.350312299875,350.73881438239187,209.2774039056125,84.96456413358277,11296.651938380252,9281.85806161975,1.0,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-11-08,11570.2,11501.4,11845.7,11466.9,5860000.0,-0.59,PVD_RRV,-0.0059197016951482,0.0734816574196062,0.2129872308305203,0.0285013077834652,0.0219408712939639,0.02089165905013,8488000.0,4903333.333333333,4342380.952380952,-1.0540273458899707,10377.065,9892.556,9789.251,10621.800952380952,10148.783843137257,9952.350772277228,10392.803238812485,10791.019495022972,398.2162562104877,247.0651743665875,81.28204778886631,11508.55415992905,9245.575840070947,0.906477519606247,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-11-09,11570.2,11432.5,11570.2,11294.8,5550000.0,0.0,PVD_RRV,0.0,0.0909005195123562,0.2086284341376789,0.024884987312532,0.0217162058486815,0.0207665394086264,8324000.0,4999523.80952381,4335396.825396826,-1.0540273458899707,10470.04,9933.878,9813.011,10735.432857142856,10214.573803921568,9987.61708910891,10480.017813715263,10910.893418865591,430.8756051503297,283.82726052333595,81.28204778886631,11674.235601170823,9265.844398829173,0.906477519606247,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
2017-11-10,11776.9,11639.1,12052.3,11570.2,6570000.0,1.79,PVD_RRV,0.0178648597258472,0.0687520985906546,0.200010189525168,0.0220236432634276,0.0213803339522341,0.0208334703771698,8364000.0,5197142.857142857,4387936.507936508,-1.0309440495828324,10563.015,9979.334,9841.248,10859.895714285714,10286.849176470589,10026.50598019802,10576.083160847464,11044.12520057858,468.0420397311136,320.6702163648915,84.04417231945516,11870.282020235372,9255.74797976463,0.9766254057460408,74633028136,245507933088,43506645656,-9067393763,0,-35169368560,49683576480,220783744117,-227354678257,-111484562080,336357243425,18508891096,-59225181664,-8724656536,-13753740744,155107059357,-24314607797,5456760,-780935540784,275682956632,0,0,90588816720,-438972918469,0,0,22106431776,-320971133792,0,-298864702016,-582730561128,2184884738300,15826430308,1617980607480,0.0636596558006538,1265060031480,25279808400,1.5484017124799778,50980875120,-49649627160,1265060031480,0,1265060031480,-1171413857880,93646173600,-75973418640,-1329410880,-3346887600,-133725589200,-69748257600,148216408200,0,-3741519600,144474888600,74726631000,-58832124120,69741000,15964247880,-9315560520,25279808400,0.6310137801,0.6796932035,1.1396533260573058,2.373223133559582,0.1568403817,0.229856822,181.2644968932073,107.1556719726,73.4963699052,361.91653877100737,3.4062592608,-0.0343274644043534,0.0740250828179615,0.0199830899490398,-0.0145527978,-0.0178032651,-0.0085997834,403887046946.0,-43426303200,1.6975412199,0.424054262,1.4607364843,0.8746551723350343,1.6796932035076326,11294079720000,382850160,-58.5346371172,0.8729878035,3.2046233522,322.1635633427,66.03055461698122,33791.9955836957,35.7476734195
