Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2018-11-08,5460.0,5280.0,5460.0,5280.0,5300000.0,4.0,HAG_RRC,0.04,0.0748031496062993,-0.0336283185840707,0.0161982674255099,0.027041731362507,0.0245648583307039,3140000.0,3410952.380952381,4863174.603174604,-0.9498238676257292,5122.5,5693.2,5980.8,5122.333333333333,5420.3372549019605,5888.186138613862,5322.953742246617,5193.639837119563,-129.31390512705457,-215.14891362597848,72.36061953454046,5485.984597528379,4759.015402471621,1.0,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-09,5440.0,5480.0,5650.0,5380.0,4990000.0,-0.37,HAG_RRC,-0.0036630036630036,0.048169556840077,-0.0285714285714285,0.0173701815640037,0.0220155383534086,0.0245131984384148,3526000.0,3205714.285714286,4862539.682539683,-0.9518525531441644,5128.0,5664.2,5987.5,5152.571428571428,5410.407843137255,5877.477227722772,5331.623835413535,5231.54140063963,-100.08243477390442,-192.13561785556368,69.9644360292756,5507.67298950038,4748.32701049962,0.9561979963103008,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-12,5490.0,5400.0,5600.0,5290.0,2860000.0,0.92,HAG_RRC,0.0091911764705883,0.0557692307692307,0.0537428023032628,0.0168674447107084,0.0215660490359255,0.0245377092364969,3600000.0,3127142.8571428573,4821746.031746032,-0.9467808393480762,5142.0,5638.2,5995.4,5187.047619047619,5403.576470588236,5867.625742574258,5343.35540316068,5271.304262079687,-72.05114108099315,-168.1187225006496,72.58334377237742,5553.702498628809,4730.297501371191,1.0,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-13,5400.0,5400.0,5500.0,5350.0,2700000.0,-1.64,HAG_RRC,-0.0163934426229508,0.0344827586206897,0.0131332082551594,0.0209542415741396,0.0212626653299713,0.0241647407754998,3690000.0,3167619.047619048,4693650.793650794,-0.955909924181035,5149.5,5614.2,6001.0,5211.619047619048,5394.235294117647,5855.835643564356,5347.551299222852,5291.10360637512,-56.44769284773247,-145.7845165700662,61.45431635590828,5574.729349891069,4724.270650108931,0.7973873632644798,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-14,5400.0,5400.0,5500.0,5340.0,2880000.0,0.0,HAG_RRC,0.0,0.0285714285714284,0.0364683301343569,0.0211947740091417,0.0212247086755908,0.0236458532766141,3746000.0,3225714.285714286,4614285.714285715,-0.955909924181035,5161.0,5592.2,6004.3,5235.476190476191,5385.835294117647,5843.934653465347,5351.436388169308,5307.856897702024,-43.579490467283904,-125.34351134950974,61.45431635590829,5600.755913168513,4721.244086831487,0.7973873632644799,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-15,5490.0,5410.0,5490.0,5360.0,3650000.0,1.67,HAG_RRC,0.0166666666666666,0.0054945054945054,0.0457142857142858,0.0126262308159756,0.0211040496189279,0.0237763138869947,3416000.0,3162857.1428571427,4593333.333333333,-0.9467808393480762,5180.5,5580.2,6007.9,5266.809523809524,5381.827450980392,5833.750495049505,5361.700359416026,5335.878913440174,-25.82144597585193,-105.4390982747782,67.98888414401704,5642.872599816862,4718.127400183138,0.9145770812988516,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-16,5590.0,5500.0,5620.0,5430.0,4790000.0,1.82,HAG_RRC,0.018214936247723,0.0275735294117647,0.0812379110251451,0.014226342023819,0.0209914140731321,0.0221848495122861,3376000.0,3317142.8571428573,4521746.031746032,-0.9366374117558998,5196.0,5574.2,6013.8,5305.809523809524,5382.211764705882,5825.475247524752,5378.611443903727,5374.974465218609,-3.6369786851182657,-85.07867435684621,73.70412069038483,5691.979626075963,4700.020373924037,1.0,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-19,5600.0,5590.0,5600.0,5500.0,2020000.0,0.18,HAG_RRC,0.0017889087656528,0.0200364298724955,0.0980392156862746,0.0141357253968533,0.019779060694355,0.0221862981646061,3208000.0,3170000.0,4453492.063492063,-0.935623068996682,5215.0,5568.2,6017.7,5344.285714285715,5383.2235294117645,5817.281188118812,5395.010596207155,5409.5937782619,14.58318205474552,-65.14630307452786,74.23489898296737,5742.935402755344,4687.064597244656,1.0,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-20,5550.0,5510.0,5640.0,5510.0,3090000.0,-0.89,HAG_RRC,-0.0089285714285713,0.0277777777777776,0.0511363636363635,0.0116034285108979,0.0196976664518994,0.0221324746841955,3286000.0,3241904.761904762,4410793.650793651,-0.9406947827927704,5240.0,5553.0,6021.2,5376.190476190476,5382.509803921569,5808.019801980198,5406.4912927844025,5431.194735452377,24.70344266797474,-47.17635392602735,66.49185357405453,5782.198254679206,4697.801745320794,0.7112077447978213,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-21,5550.0,5510.0,5550.0,5450.0,1950000.0,0.0,HAG_RRC,0.0,0.0277777777777776,0.0632183908045977,0.0116034285108979,0.017953342705844,0.0221353165005987,3100000.0,3216190.476190476,4352539.682539683,-0.9406947827927704,5267.5,5540.4,6026.2,5405.714285714285,5382.392156862745,5798.689108910891,5417.1215673929655,5449.472468459704,32.35090106673852,-31.27090292747417,66.49185357405453,5814.2174773214665,4720.7825226785335,0.5919046689715136,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-22,5490.0,5520.0,5550.0,5430.0,1870000.0,-1.08,HAG_RRC,-0.0108108108108108,0.0,0.0871287128712872,0.0115278264116757,0.0179912909969018,0.0221121615299504,2744000.0,3132857.1428571427,4325714.285714285,-0.9467808393480762,5297.0,5527.2,6032.3,5426.9047619047615,5380.415686274509,5788.071287128713,5422.5199698083015,5455.707473312057,33.18750350375558,-18.379221641228227,56.99429220432158,5823.521854405527,4770.478145594473,0.0571058789714942,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-23,5250.0,5500.0,5550.0,5250.0,1850000.0,-4.37,HAG_RRC,-0.0437158469945355,-0.0608228980322003,0.05,0.018373360301975,0.0202199305081834,0.0226490245127661,2156000.0,2997619.047619048,4223015.873015873,-0.9711250655692998,5322.0,5510.0,6034.9,5422.428571428572,5369.545098039216,5772.580198019802,5409.740712785464,5424.060169725587,14.319456940123018,-11.839485924957978,34.34938540394441,5782.507728957708,4861.492271042292,0.0,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-26,5250.0,5300.0,5310.0,5250.0,1330000.0,0.0,HAG_RRC,0.0,-0.0625,0.0714285714285714,0.0180440784827466,0.0186839246726303,0.0225302263683953,2018000.0,2938571.4285714286,4139841.26984127,-0.9711250655692998,5346.5,5495.8,6035.5,5415.571428571428,5359.349019607843,5757.037623762376,5397.908067393948,5397.281682075497,-0.6263853184509571,-9.596865803656575,34.34938540394441,5726.154968024348,4966.845031975652,0.0,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
2018-11-27,5210.0,5340.0,5340.0,5200.0,1320000.0,-0.76,HAG_RRC,-0.0076190476190476,-0.0612612612612613,0.0968421052631578,0.0181216793849175,0.0188772803845642,0.0224271262343212,1664000.0,2875714.285714286,4041904.761904762,-0.9751824366061704,5359.5,5480.6,6037.6,5402.571428571428,5348.141176470588,5740.691089108911,5383.988951290693,5368.469115602344,-15.519835688349303,-10.78145978059512,31.566412584793312,5697.511211287572,5021.488788712428,0.0,392432189000.0,137519102000.0,-23046846000.0,145500375000.0,-482332826000.0,407529415000.0,577601409000.0,2344040258000.0,96291466000.0,-3715210628000.0,-200307137000.0,-252133800000.0,-24399428000.0,-1169998000.0,-1175287858000.0,-1973287467000.0,-199011248000.0,-2137194676000.0,2853805655000.0,0.0,73574839000.0,763715186000.0,-618397711000.0,0.0,0.0,3785116818000.0,-1372888720000.0,0.0,2412228098000.0,618542529000.0,223552064000.0,5595007000.0,847689600000.0,0.2078132899568258,1520609191000,403177008000,2.3542332729731035,740394810000,-407529415000,1520609191000,0,1520609191000,-658396633000,862212558000,-442665687000,50714031000,-50524467000,-212467198000,947664047000,7310593000,0,-562542451000,-555231858000,392432189000,-6531690000,-8258728000,377641771000,-25535237000,403177008000,2.1342590789,1.84089646,0.619912972945219,1.6096815248434193,0.1065962858,0.4985457849,191.38559680479304,188.0422140863,114.685086298,494.112897189093,1.9410535117,0.3940663364042497,0.5670178525180307,0.2651417671195701,0.01722455,0.0479310202,0.0059073577,2748593140000.0,599220893000,0.0,0.5915865855,0.0672138831,0.4748157956,-1.4703745814274536,2.840896459981768,4636996415000.0,927399283.0,14.9546912019,0.3485628972,0.8286983862,-19.1064314825,434.7394001597476,14344.6133837479,10.3935241445
