Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2018-03-19,5657.1,5474.7,5657.1,5474.7,175460.0,4.49,PVC_RRC,0.0449407070819019,-0.0210597355852425,-0.0106505771248687,0.0317086228045787,0.0249863481868933,0.0390153509625102,190270.0,201139.52380952385,677753.3333333334,-0.6026798729887651,5787.925,6683.944,6453.181,5707.830952380952,6198.451607843137,6557.652673267327,5966.756394851225,5685.829488664438,-280.9269061867872,-304.6655042118284,45.62417713426947,6139.364780720357,5436.485219279643,1.0,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-03-20,5535.5,5596.3,5657.1,5474.7,105250.0,-2.15,PVC_RRC,-0.0214951123367096,-0.0108643210692779,-0.0214951123367096,0.0297646644322706,0.0205956505934596,0.0380867504765222,172120.0,196269.52380952385,658947.7777777778,-0.6330066163556982,5766.635,6646.23,6453.746,5683.7904761904765,6153.414588235294,6539.480772277228,5934.811476714098,5662.701875023755,-272.10960169034297,-298.1543237075313,39.24341984585534,6125.365605709601,5407.904394290399,0.7257682438620916,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-03-21,5535.5,5535.5,5657.1,5474.7,198880.0,0.0,PVC_RRC,0.0,0.011105631358796,-0.0808023779080387,0.0276442501389805,0.0205592005873889,0.0380867504765222,171432.0,195343.33333333337,655442.380952381,-0.6330066163556982,5742.304999999999,6604.866,6456.005999999999,5661.777619047619,6109.856549019608,6521.297683168317,5905.23284880935,5643.132355789331,-262.1004930200188,-290.9435575700288,39.243419845855335,6094.019109228898,5390.590890771101,0.7257682438620913,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-03-22,5839.6,5657.1,5961.3,5657.1,596500.0,5.49,PVC_RRC,0.0549363201156174,0.0549363201156174,-0.0204150101487929,0.0365614158879006,0.024051517039491,0.0386821603911306,259988.0,208558.09523809524,652666.8253968254,-0.5571648181823073,5745.345,6564.718000000001,6461.307,5671.04380952381,6079.846117647059,6509.091623762376,5900.371156304954,5673.358147206357,-227.0130090985967,-278.15744787574243,58.54620978260968,6099.430321117209,5391.259678882791,1.0,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-03-23,5839.6,5778.8,5839.6,5535.5,263260.0,0.0,PVC_RRC,0.0,0.0786508552218405,-0.0303050430912804,0.0326762963009319,0.0223112145162466,0.037800389339426,267870.0,211147.14285714287,642244.126984127,-0.5571648181823073,5739.26,6530.651999999999,6468.867000000001,5680.020476190476,6051.410117647059,6496.780594059406,5895.869589171253,5698.933816866917,-196.93577230433584,-261.91311276146115,58.54620978260968,6081.710877920576,5396.809122079424,1.0,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-03-26,5535.5,5900.5,5900.5,5535.5,179700.0,-5.21,PVC_RRC,-0.0520754846222344,-0.0214951123367096,-0.042102166539766,0.0391230365838311,0.0239369761859738,0.0382788852031248,268718.0,209082.85714285716,631489.2063492064,-0.6330066163556982,5714.93,6492.937999999999,6471.691000000001,5660.6147619047615,6012.384549019608,6478.298079207921,5869.1755455289385,5673.790152733545,-195.38539279539327,-248.6075687682476,41.14330475509219,6041.547613859565,5388.312386140436,0.5191211055641698,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-03-27,5474.7,5474.7,5596.3,5413.8,335680.0,-1.1,PVC_RRC,-0.0109836509800379,-0.0109836509800379,-0.0816264908660863,0.0382011123170889,0.0237876906632381,0.0366306441144642,314804.0,208996.19047619047,606023.8095238095,-0.6481699880391647,5690.6,6452.792,6475.602,5637.7357142857145,5972.453647058824,6458.555683168317,5839.955134749017,5643.160898466846,-196.7942362821705,-238.2449022710322,38.5030082900257,6012.403751898502,5368.796248101498,0.446164157106633,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-03-28,5292.2,5413.8,5413.8,5292.2,363910.0,-3.33,PVC_RRC,-0.0333351599174384,-0.0439526691355794,-0.1212035668620581,0.0406754720228829,0.024599462897967,0.0365611760205814,347810.0,218961.9047619048,589101.746031746,-0.6936850428456225,5660.185,6394.396,6477.687999999999,5599.792857142857,5926.940235294118,6435.12198019802,5799.380680323164,5589.166914087332,-210.21376623583183,-232.63867506399217,31.501495455544617,6012.0408213981245,5308.329178601874,0.2526976211518698,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-03-29,5231.3,5292.2,5474.7,5170.5,162300.0,-1.15,PVC_RRC,-0.0115075016061372,-0.1041680937050483,-0.1224565111636724,0.0209021087622203,0.024613966908189,0.0365312895998152,260970.0,214080.47619047613,580797.9365079365,-0.7088733542851472,5632.81,6327.482000000001,6477.47,5558.946666666667,5881.32862745098,6410.441029702971,5757.300629928855,5534.110465766204,-223.19016416265185,-230.7489728837241,29.440199701682417,6028.296902569968,5237.323097430031,0.1957396809887082,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-03-30,5048.9,5231.3,5292.2,4866.4,425200.0,-3.49,PVC_RRC,-0.0348670502551947,-0.1354031098020414,-0.144326751970172,0.0174303944621476,0.0252417906437086,0.0366476160670634,293358.0,217277.14285714287,574525.873015873,-0.7543634693355468,5590.2300000000005,6266.654,6476.558000000001,5503.336190476191,5831.188156862745,6382.152514851485,5704.8265091933845,5459.462701802172,-245.3638073912125,-233.67193978522172,24.010602183497,6043.517129171808,5136.942870828193,0.0457084736903837,-858236918,8617397678,11148810402,0,-1201727653,6757265444,24463508953,166556613152,29054120031,4433879238,-665460204,-6757265444,-2201750000,0,-18325572038,196558073688,-922163909,5000000,-290000000000,298600000000,0,0,3730096919,11412933010,0,0,122675297217,-154833983210,-39975546480,-72134232473,135836774225,264302126147,0,400138900372,-0.1953500454120782,594558680550,-5195573807,0.2208470727413168,1555448009,-1081729003,594558680550,18874299593,613432980143,-567078855894,46354124249,-1040287833,-1551148038,-13237588939,-29554109137,2526438311,2412741977,-5797417206,-3384675229,-858236918,-1078110245,524083906,-1412263257,3783310550,-5195573807,0.6926350028,1.2722014921,0.2823186440288337,1.1669616404975791,1.6031424644,11.6896193356,113.65514812189228,52.2700310008,37.600505367,203.52568448969225,6.9829688831,0.0058073600349455,0.0755650996107092,-0.0084696682036704,-0.011397564,0.0309567503,-0.0054344044,84687751165.0,3562426173,0.0,1.5772091445,0.3400805426,1.2949573664,-3.293270461566796,2.2600386359578466,305000000000,50000000,-27.1234570192,0.3916165245,0.0919443141,2.7551199704,-103.91147614,15576.4622219,8.5465016754
2018-04-02,4805.5,5109.7,5109.7,4744.7,365230.0,-4.82,PVC_RRC,-0.0482085206678681,-0.131876072622166,-0.1684259707897833,0.0161657205482361,0.0260278411787243,0.0365501822305173,330464.0,225033.33333333337,567687.9365079365,-0.8150668355815293,5538.525,6203.39,6472.647000000001,5428.6,5773.888,6349.062257425742,5638.209730734615,5358.853055371069,-279.35667536354595,-242.80888690088665,18.700301227575224,6095.986622468724,4981.063377531275,0.0,-14346090549,8299842718,11140296771,0,-1460607143,4270182842,7903624639,475426625075,-4683741476,-95905691097,-7349287563,-4270182842,-10342282714,0,-6732618689,354046445333,630085136,0,-529860000000,520534000000,0,0,2636960498,-6058954366,0,0,157757163616,-548394103646,0,-390636940030,-42649449063,399004682820,0,356355233757,-0.0907426273289058,514243456744,-12810267523,0.2458209170437265,2168043406,-42701828412,514243456744,-20830300,514222626444,-482252717095,31969909349,-5936005795,527132150,-8204524049,-33424343713,-12899788652,43118226,-1489420123,-1446301897,-14346090549,-1909375000,1215075636,-15040389913,-2230122390,-12810267523,0.2815966528,0.7579510434,0.2792487073830147,1.146263277160907,1.5721058375,12.0912085025,114.93786909542088,53.8464562287,34.9221038512,203.7064291753209,6.7785333625,-0.018783612226079,0.0621713392311833,-0.024911909480893,0.0101146956,0.0441078765,0.0045828515,87229764253.0,-9658958413,0.0305084746,1.9734464971,0.5262114952,1.4887005583,0.2261954293808565,1.7579510433746686,295000000000,50000000,30.8610287638,0.3851110363,0.089963099,1.9093915574,-256.20535046,15320.25687144,2.297582684
2018-04-03,4805.5,4683.9,4866.4,4683.9,198260.0,0.0,PVC_RRC,0.0,-0.1222350083109576,-0.1855774934327599,0.0194345909396398,0.0261070150746172,0.0365605209023032,302980.0,225742.38095238092,549882.5396825396,-0.8150668355815293,5486.82,6142.56,6465.912,5358.788095238096,5719.068784313726,6316.049445544555,5576.527528457977,5273.721816083212,-302.8057123747649,-254.8082519956623,18.700301227575224,6114.151489975553,4859.488510024446,0.0,-14346090549,8299842718,11140296771,0,-1460607143,4270182842,7903624639,475426625075,-4683741476,-95905691097,-7349287563,-4270182842,-10342282714,0,-6732618689,354046445333,630085136,0,-529860000000,520534000000,0,0,2636960498,-6058954366,0,0,157757163616,-548394103646,0,-390636940030,-42649449063,399004682820,0,356355233757,-0.0907426273289058,514243456744,-12810267523,0.2458209170437265,2168043406,-42701828412,514243456744,-20830300,514222626444,-482252717095,31969909349,-5936005795,527132150,-8204524049,-33424343713,-12899788652,43118226,-1489420123,-1446301897,-14346090549,-1909375000,1215075636,-15040389913,-2230122390,-12810267523,0.2815966528,0.7579510434,0.2792487073830147,1.146263277160907,1.5721058375,12.0912085025,114.93786909542088,53.8464562287,34.9221038512,203.7064291753209,6.7785333625,-0.018783612226079,0.0621713392311833,-0.024911909480893,0.0101146956,0.0441078765,0.0045828515,87229764253.0,-9658958413,0.0305084746,1.9734464971,0.5262114952,1.4887005583,0.2261954293808565,1.7579510433746686,295000000000,50000000,30.8610287638,0.3851110363,0.089963099,1.9093915574,-256.20535046,15320.25687144,2.297582684
2018-04-04,4683.9,4866.4,4927.2,4623.0,467270.0,-2.53,PVC_RRC,-0.025304338778483,-0.1149427459279694,-0.1979073909171862,0.0189598690310778,0.0262585335513646,0.0366343161233234,323652.0,243102.85714285716,551171.5873015873,-0.8453935789484623,5432.075,6086.597999999999,6454.572000000001,5282.319523809524,5661.866431372549,6280.76207920792,5510.406970794423,5182.979998224256,-327.426972570167,-269.33199611056324,16.302182657313523,6138.262048055454,4725.887951944545,0.0,-14346090549,8299842718,11140296771,0,-1460607143,4270182842,7903624639,475426625075,-4683741476,-95905691097,-7349287563,-4270182842,-10342282714,0,-6732618689,354046445333,630085136,0,-529860000000,520534000000,0,0,2636960498,-6058954366,0,0,157757163616,-548394103646,0,-390636940030,-42649449063,399004682820,0,356355233757,-0.0907426273289058,514243456744,-12810267523,0.2458209170437265,2168043406,-42701828412,514243456744,-20830300,514222626444,-482252717095,31969909349,-5936005795,527132150,-8204524049,-33424343713,-12899788652,43118226,-1489420123,-1446301897,-14346090549,-1909375000,1215075636,-15040389913,-2230122390,-12810267523,0.2815966528,0.7579510434,0.2792487073830147,1.146263277160907,1.5721058375,12.0912085025,114.93786909542088,53.8464562287,34.9221038512,203.7064291753209,6.7785333625,-0.018783612226079,0.0621713392311833,-0.024911909480893,0.0101146956,0.0441078765,0.0045828515,87229764253.0,-9658958413,0.0305084746,1.9734464971,0.5262114952,1.4887005583,0.2261954293808565,1.7579510433746686,295000000000,50000000,30.8610287638,0.3851110363,0.089963099,1.9093915574,-256.20535046,15320.25687144,2.297582684
2018-04-05,4744.7,4683.9,4744.7,4623.0,282300.0,1.3,PVC_RRC,0.0129806357949573,-0.0930170320952727,-0.1874957188848551,0.0251414738666969,0.0267373017064929,0.0367214927825053,347652.0,251345.2380952381,551130.9523809524,-0.8302302072649957,5380.370000000001,6026.986,6444.97,5216.855238095238,5609.242980392158,6246.9032277227725,5453.687935920761,5115.552306189755,-338.1356297310067,-283.092722834652,22.06793698882221,6129.773091870088,4630.9669081299135,0.1364868532634781,-14346090549,8299842718,11140296771,0,-1460607143,4270182842,7903624639,475426625075,-4683741476,-95905691097,-7349287563,-4270182842,-10342282714,0,-6732618689,354046445333,630085136,0,-529860000000,520534000000,0,0,2636960498,-6058954366,0,0,157757163616,-548394103646,0,-390636940030,-42649449063,399004682820,0,356355233757,-0.0907426273289058,514243456744,-12810267523,0.2458209170437265,2168043406,-42701828412,514243456744,-20830300,514222626444,-482252717095,31969909349,-5936005795,527132150,-8204524049,-33424343713,-12899788652,43118226,-1489420123,-1446301897,-14346090549,-1909375000,1215075636,-15040389913,-2230122390,-12810267523,0.2815966528,0.7579510434,0.2792487073830147,1.146263277160907,1.5721058375,12.0912085025,114.93786909542088,53.8464562287,34.9221038512,203.7064291753209,6.7785333625,-0.018783612226079,0.0621713392311833,-0.024911909480893,0.0101146956,0.0441078765,0.0045828515,87229764253.0,-9658958413,0.0305084746,1.9734464971,0.5262114952,1.4887005583,0.2261954293808565,1.7579510433746686,295000000000,50000000,30.8610287638,0.3851110363,0.089963099,1.9093915574,-256.20535046,15320.25687144,2.297582684
2018-04-06,4805.5,4744.7,4866.4,4744.7,170770.0,1.28,PVC_RRC,0.0128142980588867,-0.0482085206678681,-0.1684259707897833,0.0266536774283277,0.0270969026850942,0.0367360999912383,296766.0,252405.7142857143,540596.8253968254,-0.8150668355815293,5331.705,5972.238,6435.976,5162.105714285714,5561.341568627451,6214.438475247525,5405.674014741446,5067.851951391331,-337.82206335011506,-294.03859093774463,27.806314565664564,6098.377527292102,4565.032472707898,0.2723256443858841,-14346090549,8299842718,11140296771,0,-1460607143,4270182842,7903624639,475426625075,-4683741476,-95905691097,-7349287563,-4270182842,-10342282714,0,-6732618689,354046445333,630085136,0,-529860000000,520534000000,0,0,2636960498,-6058954366,0,0,157757163616,-548394103646,0,-390636940030,-42649449063,399004682820,0,356355233757,-0.0907426273289058,514243456744,-12810267523,0.2458209170437265,2168043406,-42701828412,514243456744,-20830300,514222626444,-482252717095,31969909349,-5936005795,527132150,-8204524049,-33424343713,-12899788652,43118226,-1489420123,-1446301897,-14346090549,-1909375000,1215075636,-15040389913,-2230122390,-12810267523,0.2815966528,0.7579510434,0.2792487073830147,1.146263277160907,1.5721058375,12.0912085025,114.93786909542088,53.8464562287,34.9221038512,203.7064291753209,6.7785333625,-0.018783612226079,0.0621713392311833,-0.024911909480893,0.0101146956,0.0441078765,0.0045828515,87229764253.0,-9658958413,0.0305084746,1.9734464971,0.5262114952,1.4887005583,0.2261954293808565,1.7579510433746686,295000000000,50000000,30.8610287638,0.3851110363,0.089963099,1.9093915574,-256.20535046,15320.25687144,2.297582684
