Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2017-08-01,20723.5,20490.8,20913.8,20385.1,2920000.0,1.34,FPT_RRV,0.0134484191994523,0.0492539504928939,0.045891330459973,0.0100584845530213,0.0123869657604548,0.0114115091288153,2280000.0,2112857.1428571427,2158309.365079365,-0.3083424008534191,20201.13,19492.952,18196.132,20209.283809523808,19907.91898039215,18967.77968316832,19994.3799635848,20248.243281649386,253.8633180645884,244.69404218989868,69.51108660050258,20920.5818150014,19481.678184998604,0.9767220806806276,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-02,20892.6,20786.9,21104.1,20596.6,4320000.0,0.82,FPT_RRV,0.0081598185634665,0.033473651927443,0.0646561827984386,0.0064772837108867,0.0124407753226548,0.0114270158399129,2862000.0,2230476.1904761903,2215543.6507936507,-0.3032395242978437,20258.225,19557.016,18239.333,20275.138095238097,19962.8071372549,19021.17508910891,20060.914781097035,20347.37508447256,286.4603033755229,253.04729442702356,73.01323851121592,21007.77906216553,19508.67093783447,1.0,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-03,21188.7,21019.5,21611.6,20934.9,4010000.0,1.42,FPT_RRV,0.014172482122857,0.0394209496151602,0.0751101053357958,0.007331837633098,0.0126809549868026,0.0114849377930961,3164000.0,2372857.1428571427,2265714.285714286,-0.29430420940662,20304.75,19620.456,18286.395,20363.75476190476,20026.794745098035,19079.578396039604,20144.4544269417,20476.80968686139,332.3552599196955,268.908887525558,78.0965646597344,21162.06414742324,19447.43585257676,1.0,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-04,21188.7,21273.3,21315.6,20956.1,1660000.0,0.0,FPT_RRV,0.0,0.0319289342573698,0.0728075460616586,0.0081363340078434,0.0116203271867602,0.0110727148565825,2848000.0,2268095.238095238,2249206.3492063493,-0.29430420940662,20336.47,19688.124,18333.637,20447.94047619048,20088.29450980392,19137.04978217822,20221.80595087194,20586.3312734981,364.5253226261593,288.03217454567823,78.0965646597344,21275.692532009973,19397.24746799003,1.0,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-07,21082.9,21188.7,21188.7,21019.5,1540000.0,-0.5,FPT_RRV,-0.0049932275222169,0.0310242805095728,0.0407094411152026,0.0084211081716862,0.0113580418253706,0.0110823074722587,2890000.0,2107619.047619048,2216190.476190476,-0.2974969021303331,20371.36,19749.448,18380.362,20519.02904761905,20142.99160784313,19191.490633663365,20285.5906952518,20662.7264621907,377.13576693890354,305.8528930243233,71.67408909765334,21368.261167884757,19374.458832115248,0.8569996889123884,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-08,20702.3,21082.9,21146.4,20702.3,2930000.0,-1.81,FPT_RRV,-0.0180525449534931,-0.0010229932202572,0.0072004398106479,0.012431480005404,0.0119553515270704,0.0113947690739247,2892000.0,2073333.3333333333,2236666.6666666665,-0.3089821464653541,20399.905,19799.776,18422.74,20550.54714285714,20180.358352941177,19237.469603960395,20316.458051159072,20668.814698776747,352.35664761767475,315.1536439429936,53.434241603089376,21400.56276783048,19399.24723216952,0.4508784291737098,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-09,20469.7,20681.2,20681.2,20364.0,3700000.0,-1.12,FPT_RRV,-0.0112354665906686,-0.0202416166489569,0.0041500900167279,0.0122172955094049,0.0118910535628649,0.0115169328792819,2768000.0,2151428.571428572,2276031.746031746,-0.3160012421887536,20409.42,19845.452,18462.072,20557.19428571429,20206.629882352943,19278.003465346537,20327.80930662877,20638.18166819571,310.3723615669405,314.197387467783,45.30430234630937,21408.871431854128,19409.96856814587,0.2698604040204592,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-10,20681.2,20300.5,20702.3,20300.5,1750000.0,1.03,FPT_RRV,0.0103323448804819,-0.0239514458178179,0.0273105695580038,0.0108294719871319,0.0119897795953139,0.0115214203084946,2316000.0,2162380.9523809524,2285238.095238095,-0.3096188744093082,20410.48,19891.552000000003,18500.997,20583.078095238096,20239.40431372549,19321.946594059405,20353.98639502664,20644.79987308868,290.8134780620421,309.5206055866349,52.833517511597016,21411.09471548533,19409.865284514664,0.355770002751206,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-11,20913.8,20723.5,20934.9,20554.3,1100000.0,1.12,FPT_RRV,0.0112469295785544,-0.0129738964636811,0.0312829768139095,0.0130196505770458,0.0115363635355924,0.0115060359550809,2204000.0,2121904.761904762,2279365.0793650798,-0.3025997786859087,20426.34,19943.996,18542.248,20631.01333333333,20279.492470588237,19369.72487128713,20395.45406946911,20686.18450799811,290.73043852900446,305.7625721751088,59.84738590159756,21449.18445162216,19403.495548377843,0.4852001497960549,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-14,20808.0,21146.4,21146.4,20808.0,1550000.0,-0.51,FPT_RRV,-0.0050588606565998,-0.0130390031731878,0.0071636011616651,0.0130227745239453,0.0115765001559901,0.011546406294802,2206000.0,2143809.523809524,2283650.793650794,-0.3057924714096218,20451.715,19994.324,18584.242,20667.361904761903,20313.37498039216,19414.591247524757,20426.01302728621,20704.92535292148,278.91232563526864,300.3925228671408,55.51471130430876,21486.525128072597,19416.904871927407,0.3113664089537149,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-15,20681.2,20808.0,20808.0,20512.0,1650000.0,-0.61,FPT_RRV,-0.0060938100730487,-0.0010192104258945,0.0041074740491149,0.0102723199145545,0.0111767335500228,0.0116035478986531,1950000.0,2135714.285714286,2276507.936507937,-0.3096188744093082,20474.98,20033.234,18618.123,20689.21761904762,20340.311294117644,19456.115168316832,20444.91576600575,20701.275298625867,256.35953262011753,291.58592481773616,50.46271533202245,21508.388407778308,19441.57159222169,0.1573057978253986,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-16,20554.3,20681.2,20681.2,20490.8,1640000.0,-0.61,FPT_RRV,-0.0061360075817651,0.0041329379521926,0.012502155119332,0.0090822094504384,0.0112298830461909,0.0116187770532045,1538000.0,2130952.380952381,2276190.476190476,-0.3134482950769754,20510.93,20071.72,18651.816000000003,20696.771904761903,20360.74525490196,19494.455306930693,20453.018301857177,20678.66371422189,225.64541236471268,278.3978223271315,45.66405850122577,21499.70218514127,19522.15781485873,0.0109707635135961,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-17,20467.9,20727.0,20813.4,20467.9,1280000.0,-0.42,FPT_RRV,-0.0042034999975673,-0.0103137148714774,0.0124654356224556,0.0074757440141031,0.0103690905820404,0.0116509261268125,1444000.0,2097619.047619048,2233492.063492063,-0.3160555602124084,20544.675,20107.21,18685.005,20692.67380952381,20376.2817254902,19530.41736633663,20454.12064986776,20646.23852741852,192.11787755076512,261.14183337185824,42.48985780686793,21474.597255665893,19614.752744334102,0.0,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-18,20511.1,20467.9,20640.6,20252.0,730590.0,0.21,FPT_RRV,0.0021106219983484,-0.0192552286050359,0.0340705711534485,0.0034413795866543,0.0103350866842748,0.0116359056379584,1370118.0,2046694.761904762,2169374.4444444445,-0.3147519276446919,20593.265,20135.528,18719.347,20689.47619047619,20392.120549019608,19566.577663366337,20458.341342470147,20625.44798473875,167.10664226860172,242.33479515120692,44.70726699287235,21394.673862798667,19791.85613720133,0.0622750425970917,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
2017-08-21,20619.1,20727.0,20727.0,20511.1,714190.0,0.53,FPT_RRV,0.0052654416389175,-0.0090782391387927,0.0417369777193956,0.0052016188175724,0.0098001986207309,0.011636450065576,1202956.0,2017370.476190476,2132933.015873016,-0.3114928462254007,20640.915,20169.812,18754.408,20691.93666666667,20411.084156862744,19604.196534653467,20470.24939117606,20624.471371702017,154.2219805259556,224.7122322261567,50.24149032072916,21313.1209279587,19968.709072041303,0.2177014725313525,783482958680,249836681594,64737057859,8309386893,-105242796123,100132120954,1101255409857,-828700201756,708199930415,724045105757,-10442999073,-118075386374,-111733063514,0,-54308652446,1410240142866,-311015472400,1701797292,0,833980554746,0,638567493,111217059170,636522506301,23143700000,-10000000,4752626488803,-5810439707279,0,-470033032800,-1504712551276,542050097891,4035911405008,0,4577961502899,0.0950591362367195,10089127514119,511685685004,-0.0083670242876197,162595733081,-100132120954,10089127514119,-142424915339,9946702598780,-7515123047941,2431579550839,-188908861759,10544051485,-722126928368,-914566795503,779116749775,16805228346,0,-12439019431,4366208915,783482958690,-98141264517,-14884471894,670457222279,158771537275,511685685004,0.8084128503000001,1.3082537355,0.3909883226461329,0.8259452288495802,1.4780933367,9.0869426612,44.03849592134321,52.1270139561,35.1718363892,131.3373462666432,7.00212754,0.0799145062470748,0.2444608679802332,0.0514427449622109,0.1764887544,0.1550969539,0.0731054804,4263480131270.0,794885826968,0.0398406375,1.3719979327,0.3106166224,1.0884915784,-7.938370019478215,2.3082537355310486,26650112195800.0,530878729.0,12.9354978307,2.6638095042,0.6418669383,9.8712910433,963.846650943892,18845.191414776,7.2539969868
