date,close,open,high,low,volume,change,symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,high_minus_close,low_minus_open,cumulative_return,stochastic_osc,atr,adx_14,adx_20,sma_3,sma_7,sma_14,sma_21,sma_50,sma_100,wma_3,wma_7,wma_14,wma_21,wma_50,wma_100,ema_6,ema_12,ema_26,out_macd,out_macd_signal,out_macd_hist,rsi_6,rsi_12,rsi_14,stochrsi_6,stochrsi_12,stochrsi_14,bbands_middle,bbands_upper,bbands_lower,obv,mfi_14,mom_1,mom_3,mom_7,cci_12,cci_20,rocr_3,rocr_12,willr,trix,net_profit_loss_before_tax,depreciation_fixed_assets,credit_risk_reserve,unrealized_forex_gain_loss,investment_income_loss,interest_income,interest_dividend_income,net_cash_flow_operating_before_wc_changes,change_in_receivables,change_in_inventories,change_in_payables,change_in_prepaid_expenses,interest_expense_paid,corporate_income_tax_paid,other_cash_inflows_operating,other_cash_outflows_operating,net_cash_flow_from_business_activities,capital_expenditure,cash_from_fixed_assets_sale,cash_outflow_loans_debt_instruments,cash_inflow_loan_recoveries,investments_in_other_businesses,cash_from_sale_investments,dividends_profit_received,cash_flow_investing,increase_in_equity,cash_used_share_repurchase,cash_from_borrowings,cash_repayment_borrowings,dividends_paid,cash_flow_financing,net_cash_flow_period,cash_and_equivalents,exchange_rate_effect,ending_cash_equivalents,revenue_growth_percent,revenue_vnd,net_profit_after_tax_parent_vnd,profit_growth_percent,financial_income,interest_expense,sales_revenue_service_income,revenue_deductions,net_revenue,cogs,gross_profit,financial_expenses,profit_loss_associates,selling_expenses,administrative_expenses,operating_profit_loss,other_income,profit_loss_joint_ventures,other_income_expense,other_profit,profit_before_tax,current_corporate_tax_expense,deferred_corporate_tax_expense,net_profit,minority_interest,parent_company_shareholders,loans_to_equity_ratio,debt_to_equity,fixed_assets_to_equity,equity_to_chartered_capital,asset_turnover,fixed_asset_turnover,avg_collection_period,avg_inventory_days,avg_payment_days,cash_cycle,inventory_turnover,ebit_margin_percent,gross_profit_margin_percent,net_profit_margin_percent,roe_percent,roic_percent,roa_percent,ebitda_billion_vnd,ebit_billion_vnd,dividend_yield_percent,current_ratio,cash_ratio,quick_ratio,interest_coverage,financial_leverage,market_cap_billion_vnd,shares_outstanding_million,pe,pb,ps,p_cash_flow,eps_vnd,bvps_vnd,ev_ebitda
2023-04-11,29641.0,29641.0,29641.0,28753.0,12610.0,0.36,CMG_RRV,0.0036229430486895,0.0072380046214488,0.036000139806368,0.0019786491826342,0.0095653726801944,0.0132823446776205,31210.0,57814.28571428572,50016.19047619047,0.0,-0.0299585034243109,0.5854193410355155,90.22099447513811,824.0714285714286,,,29569.666666666668,29564.571428571428,29057.428571428572,28942.52380952381,28850.42,29233.6125,29587.5,29560.785714285714,29316.193650793648,29134.60173160173,28934.9539869281,29105.608366336633,29484.989486812006,29283.682220941624,29077.37568148541,206.30653945621816,102.554191529195,103.75234792702317,80.57198112712292,72.99505861387622,70.96298769997655,1.0,0.8165234067895875,0.8225720228662033,28942.52380952381,29892.642645866545,27992.404973181074,11180250.0,77.88429392810913,107.0,107.0,852.0,54.278231130544334,92.0715451636384,1.0036229430486896,1.0450587032401368,-9.779005524861878,0.047723763029861,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-12,29463.0,28966.0,29818.0,28966.0,221890.0,-0.6,CMG_RRV,-0.0060051955062244,-0.0024040089388501,0.0134145083066763,0.0034660158701211,0.0086569508358737,0.0131551748816366,67380.0,67826.66666666667,52824.444444444445,0.0122557481184837,0.0,0.5758985879332477,80.38674033149171,839.2857142857143,,,29546.0,29524.0,29133.5,28986.47619047619,28844.74,29236.275,29534.166666666668,29535.39285714286,29370.269841269837,29181.91774891775,28958.97673202614,29110.150693069307,29478.70677629429,29311.26957156599,29105.94044581982,205.32912574617148,123.1091783725903,82.21994737358118,47.461693846734086,59.38890905195144,59.95229191611348,0.0,0.4051756921866994,0.5729074135635969,28986.47619047619,29943.756819744987,28029.19556120739,10958360.0,89.02258710344141,-178.0,-71.0,-284.0,58.18344430090422,90.76196971173134,0.9975959910611498,1.040103081865358,-19.613259668508288,0.0588520201199704,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-13,29712.0,29818.0,29818.0,29179.0,39780.0,0.85,CMG_RRV,0.0084512778739436,0.0060269519875397,0.0410651716888577,0.0053208451679131,0.0086932937392884,0.0131990858049664,67818.66666666666,67232.85714285714,53149.04761904762,0.0035548997249983,-0.0214300087195653,0.5892169448010269,94.14364640883976,864.6428571428571,,,29605.333333333332,29564.571428571428,29229.85714285714,29032.14285714286,28871.02,29238.765,29617.166666666668,29582.39285714286,29447.403174603172,29247.87445887446,28992.986928104576,29119.57099009901,29545.36198306735,29372.920406709683,29150.83374612946,222.0866605802221,142.90467481411667,79.18198576610541,70.88962942330369,68.95548746707526,67.9732019401689,0.7075727062762733,0.5363743896813948,0.7547794229911948,29032.14285714286,30033.14339152829,28031.142322757427,10998140.0,89.22928139133505,249.0,178.0,284.0,83.04697486688603,100.63476392067751,1.0060269519875398,1.0427946372165935,-5.856353591160221,0.0695955376421197,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-14,29712.0,29747.0,29747.0,29286.0,17090.0,0.0,CMG_RRV,0.0,0.0060269519875397,0.0333530414217646,0.0053208451679131,0.0087000833317101,0.0131266050093492,64410.0,65645.23809523809,53020.15873015873,0.0011765892358893,-0.015497361078428,0.5892169448010269,94.10565338276182,859.5714285714286,,,29629.0,29590.0,29328.785714285714,29076.095238095237,28884.52,29244.095,29670.5,29619.25,29511.68888888889,29309.679653679657,29025.966535947708,29128.94198019802,29592.972845048105,29425.08649798512,29192.401616786537,232.68488119858011,160.86071609100938,71.82416510757074,70.88962942330369,68.95548746707526,67.9732019401689,0.7075727062762733,0.4291650512631062,0.689291410260512,29076.095238095237,30112.679010618693,28039.51146557178,10998140.0,89.4220084001302,0.0,71.0,178.0,89.82731811113892,90.86782281803114,1.0023953307918083,1.0367665018900845,-5.894346617238187,0.0794738957480722,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-15,29712.0,29747.0,29747.0,29262.333333333332,24840.0,0.0,CMG_RRV,0.0,0.0060269519875397,0.0320608565771649,0.0053208451679131,0.0086907709112625,0.013121022823448,63242.0,64190.95238095238,52880.10582010582,0.0011765892358893,-0.0162929595141247,0.5892169448010269,94.06716417910448,846.0238095238097,,,29712.0,29615.428571428572,29415.88095238095,29121.1746031746,28902.98,29248.715,29712.0,29649.75,29562.78412698413,29367.489177489177,29058.416732026144,29138.207425742577,29626.98060360579,29469.22703675664,29230.89038591346,238.3366508431791,176.35590304144333,61.98074780173576,70.88962942330369,68.95548746707526,67.9732019401689,0.7075727062762733,0.4291650512631062,0.5980427449910412,29121.1746031746,30183.027357541378,28059.321848807827,10998140.0,86.2013099652975,0.0,249.0,178.0,96.37650722752072,81.09220647220346,1.0084512778739436,1.0308076602830971,-5.9328358208955185,0.0881834780953161,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-16,29712.0,29747.0,29747.0,29238.666666666668,32590.0,0.0,CMG_RRV,0.0,0.0023953307918085,0.0329099842402893,0.0051548474027036,0.0086812536495379,0.0131152758604989,67238.0,62870.0,52728.88888888889,0.0011765892358893,-0.0170885579498212,0.5892169448010269,94.02816901408453,824.0,,,29712.0,29640.85714285714,29491.14285714286,29167.38095238095,28924.52,29255.105,29712.0,29673.89285714286,29602.266666666663,29421.200577200576,29090.14300653595,29147.381386138615,29651.27185971842,29506.576723409464,29266.528135105054,240.04858830440935,189.09444009403657,50.95414821037281,70.88962942330369,68.95548746707526,67.9732019401689,0.7075727062762733,0.4179007754171249,0.5107399934247467,29167.38095238095,30244.216053461547,28090.54585130036,10998140.0,81.72186052811163,0.0,0.0,178.0,87.0203851042809,73.42020944286745,1.0,1.032060856577165,-5.971830985915493,0.0955548691305541,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-17,29712.0,29747.0,29747.0,29215.0,40340.0,0.0,CMG_RRV,0.0,0.0084512778739436,0.0337605102928384,0.0037795263645751,0.0086715303951339,0.0131093654517311,30928.0,61682.380952380954,52566.50793650794,0.0011765892358893,-0.0178841563855178,0.5892169448010269,93.50887936313534,793.5,,,29712.0,29666.285714285714,29554.571428571428,29214.714285714286,28949.14,29263.745,29712.0,29691.678571428572,29631.714285714286,29470.711399711403,29121.024575163396,29156.42881188119,29668.622756941728,29538.180304423393,29299.5260510232,238.65425340019283,199.0064027552678,39.64785064492503,70.88962942330369,68.95548746707526,67.9732019401689,1.0,0.7031069570111713,0.5107399934247467,29214.714285714286,30295.96231534759,28133.46625608098,10998140.0,75.73376467782707,0.0,0.0,178.0,68.02833747354669,67.25807803277858,1.0,0.9988234107641106,-6.491120636864666,0.1015187047703758,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-18,29676.0,29605.0,29676.0,29250.0,13310.0,-0.12,CMG_RRV,-0.0012116316639741,-0.0012116316639741,0.0333588690020196,0.0005418581528643,0.0086708313972285,0.0131103524082341,25634.0,58880.95238095238,52308.57142857143,0.0,-0.0119912176997128,0.5872913992297817,89.18507235338919,780.8571428571429,,,29700.0,29671.285714285714,29617.928571428572,29262.04761904762,28976.12,29274.275,29694.0,29694.10714285714,29647.904761904763,29512.646464646463,29149.528888888886,29164.592277227723,29670.730540672663,29559.383334512106,29327.413010206667,231.9703243054355,205.59918706530135,26.371137240134143,52.63803046887182,63.9354153116832,64.17271636649552,0.0,0.3341508366521726,0.224066184078727,29262.04761904762,30332.32208614437,28191.77315195087,10984830.0,79.07788875160475,-36.0,-36.0,35.0,44.150237444237234,60.45214304392271,0.9987883683360258,1.0084273481038466,-10.814927646610816,0.10583582055117,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-19,29676.0,29215.0,29676.0,29215.0,64860.0,0.0,CMG_RRV,0.0,-0.0012116316639741,0.0346558817376752,0.0005418581528643,0.0082707360071909,0.0130778623350451,35188.0,58534.28571428572,52744.444444444445,0.0,0.0,0.5872913992297817,89.18507235338919,727.5714285714286,,,29688.0,29701.714285714286,29612.85714285714,29322.904761904763,28993.16,29287.055,29682.0,29695.285714285714,29655.64761904762,29550.2784992785,29176.975163398696,29172.54722772277,29672.236100480473,29577.32435997178,29353.234268709875,224.0900912619036,209.2973679046218,14.792723357281773,52.63803046887182,63.9354153116832,64.17271636649552,0.0,0.3341508366521726,0.3833022483980859,29322.904761904763,30330.321262835627,28315.4882609739,10984830.0,63.89738320424527,0.0,-36.0,213.0,26.40422467594432,56.24871695444848,0.9987883683360258,1.0048080178777004,-10.814927646610816,0.1086530651288386,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-20,29570.0,29818.0,30138.0,29250.0,51130.0,-0.36,CMG_RRV,-0.0035719099609111,-0.0047792137856758,0.0412705120078877,0.0015532335595931,0.0083338122322539,0.013052782249365,40446.0,59868.57142857143,53255.87301587302,0.0190488966396136,-0.0190488966396136,0.5816217372700043,65.21739130434783,720.0,,,29640.666666666668,29681.428571428572,29623.0,29380.38095238095,29003.82,29288.835,29623.0,29662.35714285714,29649.933333333334,29572.741702741703,29199.596339869277,29178.1500990099,29643.02578605748,29576.197535360738,29369.29098954618,206.906545814556,208.81920348660867,-1.91265767205266,21.17498498229459,49.20395401147573,52.63597383569461,0.0,0.0,0.0,29380.38095238095,30290.84294220766,28469.91896255425,10933700.0,65.29519618986923,-106.0,-142.0,-142.0,130.2563183366196,81.70525542080084,0.9952207862143242,1.0012189341098394,-34.78260869565217,0.1094158049137483,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-21,29570.0,29534.0,29783.0,29250.0,20870.0,0.0,CMG_RRV,0.0,-0.0047792137856758,0.0425554419490181,0.0015532335595931,0.0083133488110444,0.0130515661807022,38102.0,57987.142857142855,52746.666666666664,0.0072120268165504,-0.0096160357554005,0.5816217372700043,60.33519553072626,669.3571428571429,,,29605.333333333332,29661.14285714286,29625.571428571428,29439.571428571428,29020.86,29294.515,29587.666666666668,29634.5,29642.866666666665,29589.9797979798,29221.79947712418,29183.71772277228,29622.161275755345,29575.24406838216,29384.15832365387,191.0857447282906,205.27251173494503,-14.186767006654463,21.17498498229459,49.20395401147573,52.63597383569461,0.0,0.0,0.0,29439.571428571428,30213.842100245376,28665.30075689748,10933700.0,67.31236160762035,0.0,-106.0,-142.0,7.018111254855085,54.98059609423045,0.9964280900390888,1.0012189341098394,-39.66480446927374,0.1085559638806632,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
2023-04-22,29534.333333333332,29747.0,29913.0,29250.0,23206.666666666668,-0.12,CMG_RRV,-0.001206177432082,-0.0059796266379466,0.0426212918181709,0.0014582617374267,0.008295953472039,0.0130369268877105,34675.33333333333,55730.15873015873,52226.34920634921,0.0127295749711455,-0.0167075671496285,0.5797140208244187,56.413959085439146,640.6666666666666,,,29558.11111111111,29635.761904761905,29625.595238095237,29489.1746031746,29053.526666666665,29302.32833333333,29552.166666666668,29602.797619047615,29630.701587301584,29598.59451659452,29241.935686274508,29188.466600660064,29597.067577920483,29568.95010914388,29395.282398444942,173.6677106989373,198.9515515277435,-25.28384082880621,15.187937945930557,44.39654069110252,48.71287699604381,0.0,0.0,0.0,29489.1746031746,30130.75960642877,28847.58959992043,10910493.333333334,66.57653720344159,-35.66666666666788,-141.66666666666788,-177.66666666666788,38.22240050428062,61.7044763120822,0.995226220964191,1.0000112864269428,-43.586040914560854,0.1061953257231351,55821807691,100615310252,13505239869,282778108,-38993850262,31320110578,0,162551396236,12162798416,-35462946387,-1995895913,-17808988154,-28041065406,-85527292403,0,-8532132081,-2654125692,-65607203416,-106945861,-384910642657,433283382577,0,0,26734576715,9393167358,87481974891,0,608193653529,-697020731969,787109767,-557993782,6181047884,371654425350,-6791770327,371043702907,0.0338208805980441,1835752211195,42906242677,0.2763545861294897,33860375944,-31320110578,1835752211195,-4941537239,1830810673956,-1477537765464,353272908492,-38574156195,7663880211,-184958407749,-115324339905,55940260798,1022011335,0,-1140464442,-118453107,55821807691,-4736435098,-1949234020,49136138573,6229895896,42906242677,0.6373717812999999,1.1185173105,0.7542060180955182,1.6401174457830054,1.1566704373,3.4093366888,68.42433663645213,18.4288001939,49.8622935724,136.71543040275213,19.8059556868,0.0289435503035927,0.1929598256758307,0.0234356524611518,0.1312302866,0.0934461791,0.0470880233,738608412390.0,52990160838,0.0,1.2536777117,0.1385888392,1.1688311727,-1.6918893279777103,2.101316723941694,7183430726400,150596032,22.9825064892,2.8939690741,0.9373135095,8.7950362293,284.90951658673185,16482.5534682215,11.8446304384
