Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ thanh lý tài sản cố định,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Thu lãi và cổ tức,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Đầu tư vào các doanh nghiệp khác,Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,"Chi trả cho việc mua lại, trả cổ phiếu",Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Các khoản giảm trừ doanh thu,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Lãi/lỗ từ công ty liên doanh,Chi phí bán hàng,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,"Lãi lỗ trong công ty liên doanh, liên kết",Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông thiểu số,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2018-12-11,85900.0,85200.0,86100.0,85200.0,646530.0,0.35,MSN_RRV,0.0035046728971963,0.0214030915576695,0.018979833926453,0.0064243481208344,0.0169990441243485,0.0217890025486521,643154.0,512576.1904761905,860047.1428571428,0.5219041471309548,82155.0,82354.0,86313.0,83055.71428571429,82076.4705882353,84738.83168316832,82916.11388121471,83609.61083939855,693.4969581838377,118.538020774809,74.60563386745203,86113.98711129477,78196.01288870523,1.0,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-12,87000.0,85900.0,87000.0,85200.0,377650.0,1.28,MSN_RRV,0.0128055878928987,0.0344827586206897,0.0406698564593301,0.0068401299619321,0.0111853108047143,0.0218338550201423,590164.0,503123.8095238095,859328.0952380953,0.5710942941780323,82555.0,82230.0,86378.0,83517.14285714286,82258.66666666667,84752.43564356436,83218.62396408769,84131.20917179876,912.5852077110758,277.3474581620624,79.13224263411261,86779.47754477945,78330.52245522055,1.0,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-13,87100.0,88000.0,88200.0,86800.0,630690.0,0.11,MSN_RRV,0.0011494252873562,0.0393794749403342,0.1025316455696203,0.0051706704945763,0.0111641446140471,0.0218348292327493,590362.0,517373.3333333333,861555.873015873,0.5755661257277666,82940.0,82094.0,86439.0,83950.0,82449.64705882352,84766.73267326732,83506.13330008119,84587.94622229126,1081.8129222100688,438.24055097166365,79.51526242043582,87353.09057476537,78526.90942523463,1.0,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-14,85500.0,87400.0,87400.0,85500.0,367370.0,-1.84,MSN_RRV,-0.018369690011481,0.0106382978723404,0.0822784810126582,0.0125593160644606,0.0122464688243276,0.0218595523990723,501520.0,516587.1428571429,862930.6349206349,0.5040168209320176,83235.0,81984.0,86484.0,84193.80952380953,82583.2156862745,84748.13861386139,83653.8271297048,84728.2621880926,1074.4350583877967,565.4794524548903,59.39051591758077,87494.12024521362,78975.87975478638,0.5339572464707998,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-17,82000.0,84200.0,85400.0,82000.0,605910.0,-4.09,MSN_RRV,-0.0409356725146199,-0.042056074766355,0.0327455919395465,0.0214508138525291,0.0156397143274458,0.022376783521951,525630.0,526397.1428571428,865445.873015873,0.3475027166913167,83245.0,81828.0,86491.0,84076.19047619047,82583.8431372549,84659.34653465346,83531.32141639334,84308.52954377067,777.208127377322,607.8251874393767,36.23988922551402,87490.8524653979,78999.1475346021,0.0,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-18,81200.0,80300.0,81400.0,80300.0,595370.0,-0.98,MSN_RRV,-0.0097560975609756,-0.0547147846332944,0.0201005025125629,0.0204102694531239,0.0146139534629705,0.0223095596926413,515398.0,542355.7142857143,864769.5238095238,0.3117280642934423,83215.0,81692.0,86489.0,83881.42857142857,82559.2156862745,84554.57425742575,83358.63094110494,83830.2942293444,471.6632882394624,580.5928075993938,32.86154794151432,87512.0124260356,78917.9875739644,0.0,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-19,81500.0,81100.0,82300.0,81000.0,325700.0,0.37,MSN_RRV,0.0036945812807882,-0.0632183908045976,-0.0036674816625916,0.0180177071030259,0.0146393072925853,0.0222432598932682,505008.0,541956.1904761905,811050.4761904762,0.3251435589426452,83230.0,81632.0,86462.0,83718.09523809524,82551.6862745098,84455.78217821782,83220.95457509717,83471.78742482988,250.832849732702,514.6408160260555,35.46466329466021,87499.40153577933,78960.59846422067,0.0557965294343712,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-20,81000.0,81000.0,82000.0,81000.0,337360.0,-0.61,MSN_RRV,-0.0061349693251533,-0.0700344431687715,-0.0097799511002445,0.0168607618242769,0.0146118570024409,0.0216526575561467,446342.0,544588.0952380953,807545.5555555555,0.3027844011939736,83180.0,81680.0,86430.0,83505.71428571429,82526.90196078431,84347.62376237624,83056.43942138627,83091.5124363945,35.073015008238144,418.72725582249205,33.003825289009384,87532.66403603091,78827.33596396909,0.0030496467233996,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-21,78600.0,80800.0,81900.0,78600.0,2410000.0,-2.96,MSN_RRV,-0.0296296296296296,-0.0807017543859649,-0.0320197044334975,0.0182360272057252,0.0157726906527724,0.0219256015526439,854868.0,633064.7619047619,841200.1587301587,0.1954604440003502,83030.0,81626.0,86374.0,83069.52380952382,82406.11764705883,84192.57425742575,82726.33279757987,82400.51052310305,-325.82227447682817,269.817349762628,23.841436021181607,87798.80212257135,78261.19787742865,0.0,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-24,79000.0,80000.0,80900.0,79000.0,379150.0,0.51,MSN_RRV,0.0050890585241729,-0.0365853658536585,-0.0365853658536585,0.0139674659528601,0.0158283081211258,0.021929116098877,809516.0,629690.0,836748.5714285715,0.2133477701992875,82875.0,81636.0,86314.0,82685.71428571429,82303.13725490196,84046.55445544554,82450.30814590729,81877.35505801027,-572.9530878970108,101.26326223070024,27.7012966572904,87961.98028510854,77788.01971489146,0.0693298967530727,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-25,80000.0,78900.0,80400.0,77900.0,562070.0,1.27,MSN_RRV,0.0126582278481013,-0.0147783251231526,-0.0196078431372549,0.0163882873874805,0.0160466747872468,0.0219845143574822,802856.0,639804.2857142857,838639.3650793651,0.2580660856966306,82775.0,81664.0,86240.0,82411.90476190476,82238.98039215687,83921.52475247525,82268.80383880304,81588.53120293177,-680.272635871268,-55.0439173896934,36.92301252032491,88010.85814612523,77539.14185387477,0.2349681591010338,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-26,79000.0,80000.0,80200.0,79000.0,577200.0,-1.25,MSN_RRV,-0.0124999999999999,-0.0306748466257669,-0.0377588306942753,0.0163681915317087,0.0162382029017306,0.0220126901945297,853156.0,647243.3333333334,836897.3015873015,0.2133477701992875,82660.0,81624.0,86130.0,82052.38095238095,82134.50980392157,83778.15841584158,82026.67022111392,81190.29563324996,-836.3745878639602,-211.3100514845468,32.186079777375966,88128.14699683334,77191.85300316666,0.149884502213883,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
2018-12-27,79000.0,80000.0,80500.0,79000.0,425950.0,0.0,MSN_RRV,0.0,-0.0246913580246913,-0.0365853658536585,0.0165936318233987,0.0161637824945494,0.0219401960415841,870874.0,652112.380952381,823182.2222222222,0.2133477701992875,82560.0,81600.0,86020.0,81703.80952380953,82031.60784313726,83636.97029702971,81802.47242695733,80853.32707428843,-949.1453526689002,-358.87711172141746,32.18607977737598,88225.55613473378,76894.44386526622,0.1498845022138833,1097256000000.0,662293000000.0,22844000000.0,-5809000000.0,0.0,-535982000000.0,757024000000.0,0.0,1997626000000.0,-226038000000.0,31135000000.0,901059000000.0,27795000000.0,-779635000000.0,-159510000000.0,0.0,-2000000.0,1792430000000.0,-753598000000.0,1388000000.0,-327500000000.0,-300000000.0,-677961000000.0,0.0,45117000000.0,-1712854000000.0,52408000000.0,0.0,6737202000000.0,-7209958000000.0,0.0,-226354000000.0,-646702000000.0,-567126000000.0,5518646000000.0,3266000000.0,4954786000000.0,-0.0248494168592034,9450824000000,748010000000,-0.0127079159176282,125365000000,-757024000000,9450824000000,-279470000000,9171354000000,-6397520000000,2773834000000,-840287000000,442416000000,-934405000000,-451403000000,1115520000000,2671000000,0,-20935000000,-18264000000,1097256000000,-173030000000,-6159000000,918067000000,170057000000,748010000000,2.7414006778,1.9100601087,1.2837204215306084,1.4721671962720326,0.5788173881,1.2605916446,10.006622381129151,69.6623961857,32.8120129778,112.48103154462916,5.2395556281,0.1513436293048987,0.3024454186372045,0.0815593858878416,0.2696445135,0.0994464142,0.0891670309,8320530000000.0,1388026000000,0.9744274122,0.3585291176,0.6196815733,-1.833529716363021,2.9100601086588407,92005129246800,1163149548,15.3073415496,5.2217591084,2.5002022265,19.2897358377,643.0901351302421,15148.1518694619,15.1439787185
