Date,Price,Open,High,Low,Vol.,Change %,Symbol,return_day,return_week,return_month,volatility_day,volatility_week,volatility_month,liquidity_day,liquidity_week,liquidity_month,z_score,SMA_20,SMA_50,SMA_100,WMA_20,WMA_50,WMA_100,EMA26,EMA12,MACD,Signal_Line,RSI_14,BB_upper,BB_lower,StochRSI_14,Lãi/Lỗ ròng trước thuế,Khấu hao TSCĐ,Dự phòng RR tín dụng,Lãi/Lỗ chênh lệch tỷ giá chưa thực hiện,Lãi/Lỗ từ hoạt động đầu tư,Thu nhập lãi,Thu lãi và cổ tức,Lưu chuyển tiền thuần từ HĐKD trước thay đổi VLĐ,Tăng/Giảm các khoản phải thu,Tăng/Giảm hàng tồn kho,Tăng/Giảm các khoản phải trả,Tăng/Giảm chi phí trả trước,Chi phí lãi vay đã trả,Tiền thu nhập doanh nghiệp đã trả,Tiền thu khác từ các hoạt động kinh doanh,Tiền chi khác từ các hoạt động kinh doanh,Lưu chuyển tiền tệ ròng từ các hoạt động SXKD,Mua sắm TSCĐ,Tiền thu được từ thanh lý tài sản cố định,"Tiền chi cho vay, mua công cụ nợ của đơn vị khác (đồng)","Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác (đồng)",Tiền thu từ việc bán các khoản đầu tư vào doanh nghiệp khác,Tiền thu cổ tức và lợi nhuận được chia,Lưu chuyển từ hoạt động đầu tư,Tiền thu được các khoản đi vay,Tiền trả các khoản đi vay,Tiền thanh toán vốn gốc đi thuê tài chính,Cổ tức đã trả,Lưu chuyển tiền từ hoạt động tài chính,Lưu chuyển tiền thuần trong kỳ,Tiền và tương đương tiền,Ảnh hưởng của chênh lệch tỷ giá,Tiền và tương đương tiền cuối kỳ,Tăng trưởng doanh thu (%),Doanh thu (đồng),Lợi nhuận sau thuế của Cổ đông công ty mẹ (đồng),Tăng trưởng lợi nhuận (%),Thu nhập tài chính,Chi phí tiền lãi vay,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu thuần,Giá vốn hàng bán,Lãi gộp,Chi phí tài chính,Chi phí quản lý DN,Lãi/Lỗ từ hoạt động kinh doanh,Thu nhập khác,Thu nhập/Chi phí khác,Lợi nhuận khác,LN trước thuế,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hoãn lại,Lợi nhuận thuần,Cổ đông của Công ty mẹ,(Vay NH+DH)/VCSH,Nợ/VCSH,TSCĐ / Vốn CSH,Vốn CSH/Vốn điều lệ,Vòng quay tài sản,Vòng quay TSCĐ,Số ngày thu tiền bình quân,Số ngày tồn kho bình quân,Số ngày thanh toán bình quân,Chu kỳ tiền,Vòng quay hàng tồn kho,Biên EBIT (%),Biên lợi nhuận gộp (%),Biên lợi nhuận ròng (%),ROE (%),ROIC (%),ROA (%),EBITDA (Tỷ đồng),EBIT (Tỷ đồng),Tỷ suất cổ tức (%),Chỉ số thanh toán hiện thời,Chỉ số thanh toán tiền mặt,Chỉ số thanh toán nhanh,Khả năng chi trả lãi vay,Đòn bẩy tài chính,Vốn hóa (Tỷ đồng),Số CP lưu hành (Triệu CP),P/E,P/B,P/S,P/Cash Flow,EPS (VND),BVPS (VND),EV/EBITDA
2020-11-25,14529.9,14624.3,14907.3,14435.6,239940.0,0.65,PVB_RRC,0.0065324614148354,0.0335533709863282,0.0620650839132215,0.0179045682698528,0.0205908839436832,0.0202016476938231,240166.0,168340.47619047618,245283.17460317464,-0.580399997692117,13921.36,14900.184,14881.895,14183.517142857145,14327.811607843138,14849.819702970295,14284.120830590857,14288.02830626751,3.907475676653121,-151.35859608109467,59.441454330174,14991.38945045533,12851.330549544671,0.6625609145347032,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-11-26,14529.9,14529.9,14529.9,14341.2,83230.0,0.0,PVB_RRC,0.0,0.013157894736842,0.084507042253521,0.016338451585498,0.0176990034901257,0.0199389096350497,205898.0,159697.61904761905,240004.44444444444,-0.580399997692117,14001.555000000002,14847.446000000002,14880.561000000002,14241.473333333335,14313.290666666668,14842.849504950496,14302.326694991534,14325.23933607251,22.912641080974936,-116.50434864868076,59.441454330174,14995.169243636614,13007.94075636339,0.6110482665406406,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-11-27,14341.2,14529.9,14529.9,14341.2,100490.0,-1.3,PVB_RRC,-0.0129870129870128,-0.0256410256410256,0.1176470588235294,0.0105961686184696,0.0181762530974426,0.0199919283171826,156360.0,160374.7619047619,235363.17460317464,-0.6073396610035049,14058.165000000005,14794.51,14874.657,14273.820476190474,14293.43788235294,14832.169089108913,14305.206199066237,14327.694822830585,22.48862376434954,-88.70575416607471,51.65448293227022,14988.660110482191,13127.669889517814,0.2409192750480755,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-11-30,14246.9,14246.9,14435.6,14246.9,118830.0,-0.66,PVB_RRC,-0.0065754609098263,-0.0320478849890615,0.1021893857341791,0.010199954806848,0.0179222686947408,0.0198631390734678,148748.0,159495.2380952381,232398.4126984127,-0.6208023544336264,14110.06,14743.264,14868.705,14291.795238095236,14271.962980392158,14819.738257425744,14300.887221357623,14315.264850087418,14.377628729793289,-68.08907758690111,48.02663549371752,14952.778451828564,13267.341548171438,0.078841706178763,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-01,14152.5,14152.5,14341.2,13775.1,145350.0,-0.66,PVB_RRC,-0.0066260028497426,-0.0196112388816537,0.0714285714285714,0.0074364704440053,0.0180496632112016,0.0198385865874466,137568.0,164250.47619047618,230739.04761904763,-0.6342793243148931,14152.515,14686.554000000002,14863.597,14295.837142857144,14248.795764705885,14805.55598019802,14289.895575331137,14290.224103920124,0.3285285889887746,-54.405556351723135,44.42287540402702,14904.82800953493,13400.20199046507,0.0,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-02,14058.2,14152.5,14152.5,13963.8,122270.0,-0.67,PVB_RRC,-0.0066631337219571,-0.0324640912876206,0.0642894995836171,0.0045922433294544,0.0181593056500012,0.0198248032102327,114034.0,167525.2380952381,228972.6984126984,-0.6477420177450143,14166.670000000002,14626.17,14854.862999999998,14286.854761904762,14224.154431372548,14789.607524752477,14272.73294012142,14254.528087932413,-18.204852189008307,-47.16541551918017,40.886628250476505,14899.483836056274,13433.85616394373,0.0,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-03,14058.2,14152.5,14246.9,13963.8,112330.0,0.0,PVB_RRC,0.0,-0.0324640912876206,0.0567373754077906,0.0045922433294544,0.0165466401450017,0.0197385977956561,119854.0,163900.0,226650.47619047613,-0.6477420177450143,14190.26,14575.22,14847.024,14276.524285714284,14201.881098039214,14773.83201980198,14256.841611223535,14224.32376671204,-32.51784451149615,-44.23590131764337,40.88662825047652,14873.09453617198,13507.425463828022,5.33051552703407e-16,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-04,14624.3,14246.9,14624.3,14152.5,393870.0,4.03,PVB_RRC,0.0402683131553114,0.0197403285638577,0.0616474653541534,0.0204316707139495,0.0182378308070441,0.0204189597481777,178530.0,178465.2380952381,230481.9047619048,-0.5669230278108504,14246.87,14541.254,14845.74,14317.861428571428,14203.80580392157,14769.421643564356,14284.060751132904,14285.858571833263,1.7978207003598072,-35.02915691404274,63.87218141537227,14871.221244261014,13622.518755738987,0.8621919687341076,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-07,15473.4,14813.0,15567.8,14718.6,441300.0,5.81,PVB_RRC,0.0580608986413024,0.086088903550948,0.1388888888888888,0.0301435871344118,0.0215604469703466,0.0216929267267726,243024.0,198322.38095238092,228357.61904761905,-0.4457016811351768,14341.22,14529.93,14846.688,14434.673809523809,14240.360549019608,14781.850554455448,14372.15995475269,14468.557253089686,96.39729833699676,-8.74386586383484,78.40472351296063,15100.961719547398,13581.478280452604,1.0,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-08,15284.7,15473.4,15473.4,15096.0,245700.0,-1.22,PVB_RRC,-0.0121951219512194,0.08,0.1328629346061769,0.0313153188247261,0.0219533006046203,0.0217286530462584,263094.0,206501.9047619048,229742.0634920635,-0.4726413444465647,14416.7,14514.832000000002,14849.325,14524.529047619048,14269.95937254902,14790.52405940594,14439.755513659898,14594.117675691274,154.3621620313752,23.877339715207167,71.07362152120912,15237.15604519991,13596.243954800091,0.8045982361188209,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-09,15190.4,15473.4,15473.4,15190.4,372060.0,-0.62,PVB_RRC,-0.0061695682610716,0.0805366263106228,0.1180592357062946,0.0312270901017892,0.022022344788218,0.0217311929818796,313052.0,213810.9523809524,233279.2063492064,-0.4861040378766861,14468.595,14499.736,14853.702,14598.214761904765,14296.45223529412,14797.27801980198,14495.358808944353,14685.853417892617,190.49460894826552,57.20079356181884,67.43767630768818,15347.8772203664,13589.312779633605,0.7076864609318574,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-10,15096.0,15284.7,15284.7,14907.3,285070.0,-0.62,PVB_RRC,-0.0062144512323573,0.0738216841416397,0.095890410958904,0.0321332942447485,0.0215209164189368,0.021627222502037,347600.0,216476.19047619047,230752.0634920635,-0.4995810077579528,14501.615,14480.864,14856.240999999998,14657.96761904762,14319.8351372549,14802.076000000005,14539.850749022547,14748.952892062984,209.1021430404362,87.58106345754231,63.67508844221756,15424.213591565009,13579.01640843499,0.6073991771785964,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-11,15284.7,15096.0,15379.1,15096.0,384040.0,1.25,PVB_RRC,0.0124999999999999,0.045157716950555,0.08,0.028852458855831,0.0212906976594443,0.0216427455641332,345634.0,226028.09523809524,231085.7142857143,-0.4726413444465647,14553.505,14471.428,14857.984000000002,14732.547142857142,14351.35811764706,14810.560336633662,14595.02476761347,14831.375524053294,236.35075643982412,117.33500205399868,67.81664149330764,15530.895156380418,13576.114843619584,0.717787325140665,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-14,15284.7,15379.1,15567.8,15284.7,300760.0,0.0,PVB_RRC,0.0,-0.0121951219512194,0.0588198620078139,0.0093871300785242,0.0209881610069645,0.020472549670216,317526.0,234202.38095238092,226210.15873015876,-0.4726413444465647,14628.985,14450.67,14873.139,14802.18476190476,14383.251137254902,14819.01015841584,14646.111821864324,14901.117751122018,255.00592925769345,144.86918749473764,67.81664149330764,15586.22026069388,13671.74973930612,0.717787325140665,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
2020-12-15,15850.9,15284.7,16228.3,15096.0,823640.0,3.7,PVB_RRC,0.0370435795272396,0.0370435795272396,0.1125858958791035,0.0182276793672222,0.0204348093021639,0.0209124268824113,433114.0,263194.28571428574,233505.87301587305,-0.3918080780612553,14713.905,14433.688,14907.367,14918.557619047617,14438.162117647062,14838.37176237624,14735.355390615116,15047.238097103243,311.88270648812977,178.27189129341608,77.88787909397499,15787.43651298336,13640.37348701664,0.9862241295734846,-7389943305.0,3045719398.0,1516781489.0,32363349.0,-767562860.0,677478464.0,0.0,-2885163465.0,143844824117.0,-1150848089.0,79788854975.0,1181800445.0,-12068456765.0,11678251729.0,-2685864000.0,842064000.0,213520992244.0,-145500000.0,0.0,-20000000000.0,0.0,0.0,-5111753598.0,-25257253598.0,0.0,-135486841500.0,0.0,0.0,-135486841500.0,52776897146.0,16097673766.0,-2828475.0,68871742437.0,4.331954953869506,49221663562,-6014285273,0.0985795786654171,795992821,-677478464,49221663562,49221663562,-50605033170,-1383369608,-694049876,-6107591237,-7389017900,1818843,-2744249,-925406,-7389943306,709559314,666098719,-6014285273,-6014285273,0.0,0.3105669392,0.1114290679583979,2.295024056173524,1.3647279884,17.4344635439,76.77055352822053,79.6103894468,29.2064601712,185.5874031462205,4.5848287207,-0.1521882907424355,-0.0281048934125823,-0.122187769322838,0.3254711652,0.3710808253,0.2090886269,196406659438.0,-7490960845,0.0534759358,5.5898241678,0.6540464501,4.4098814685,11.057120252607763,1.310566939203383,403919962600,21599998,2.5627664805,0.814806274,0.3926389208,4.1065619442,-278.4391587906629,22950.2405617352,1.7058903253
