Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2024-02-25,15.5136385,20.680809,38.194138,67.40299,27.599947,93.267235,27.33643,34.396324,11.350167,30.872362,36.918156,46.361652,12.396493,9.434271,63.933105,14.956727,22.029343,37.645153,35.82553,60.058044
2024-02-26,15.48459,20.600904,38.056435,67.39582,29.29543,92.42819,27.52924,34.28408,11.115345,29.975985,36.64452,47.973824,12.570258,9.474775,63.960945,14.849588,22.00855,37.726864,35.35286,59.806286
2024-02-27,15.233141,20.447487,36.79093,68.44553,28.789333,87.60447,27.33166,34.424007,11.036466,28.947163,36.591297,48.048805,12.3668585,9.44508,67.6512,14.615139,21.503422,36.384235,34.462048,60.214836
2024-02-28,15.188815,21.774105,37.701664,68.60873,28.071507,88.02957,27.12779,34.480587,10.873316,28.579233,37.041317,45.61619,12.515282,9.657861,67.269325,14.758651,20.840101,35.697964,34.438805,59.95167
2024-02-29,15.644498,21.356031,37.55701,69.24253,27.021366,87.45278,27.614965,34.738213,10.869217,28.881433,35.893612,47.074768,12.712122,9.650701,67.97348,14.073671,21.111164,36.63178,35.16523,57.532875
2024-03-01,15.634747,21.659481,37.16218,69.198524,27.383022,88.41413,26.97637,34.30056,10.81342,28.157934,37.060013,47.438614,12.633234,9.675643,66.27647,15.0947075,21.161413,35.115524,34.912933,57.661983
2024-03-02,15.570867,21.425814,35.92137,68.04245,26.566467,84.8576,27.871117,34.11697,10.624346,27.283989,36.712437,47.838707,12.383983,9.48207,69.84654,14.709712,21.502905,35.139957,35.564926,55.086163
2024-03-03,15.490478,20.96588,37.82146,68.6192,26.594076,84.02963,27.496675,34.09837,10.490543,27.15808,35.8862,48.04154,12.245312,9.364898,70.59766,14.5531225,22.25715,34.454094,35.648327,55.08529
2024-03-04,15.45975,20.857256,37.567356,71.304375,26.65282,83.749535,27.839512,34.17336,10.394637,26.441372,35.71429,48.205185,12.156118,9.251153,70.86402,14.705046,22.72969,34.19626,35.8535,55.403297
2024-03-05,15.443595,20.789415,37.501274,72.72979,26.499565,84.64452,28.039558,33.965607,10.26355,27.411896,35.445007,48.360672,12.089943,9.357563,70.6018,14.885841,23.104979,33.535995,36.075863,56.51977
2024-03-06,15.406472,20.866852,37.210503,72.79596,27.131298,85.72909,29.217464,34.258636,10.4935255,26.561153,35.80475,46.133167,11.876955,9.421994,70.73754,14.73596,23.028297,33.872395,36.407787,59.247227
2024-03-07,15.267198,20.95173,35.626938,73.42761,27.587458,86.567375,29.953953,34.43458,10.348171,26.255527,35.747723,47.21317,11.898236,9.363477,70.865944,14.465664,23.299913,34.400223,37.44527,59.452854
2024-03-08,14.958397,20.040045,35.357277,70.549614,28.173788,87.07463,30.284092,34.506813,10.392567,26.979565,35.589733,46.818134,11.772386,9.198487,68.32653,14.376358,23.636963,35.738266,39.2149,58.813057
2024-03-09,14.982739,20.800072,35.018635,70.29277,28.900112,90.13131,30.551523,34.275887,10.82462,27.934273,35.869423,47.174862,11.851381,9.42122,67.39684,14.807149,23.64139,36.29834,40.09502,59.306297
2024-03-10,14.99301,20.990265,35.66661,68.80073,29.083128,91.76521,30.94839,33.86721,10.702957,29.060446,36.122658,47.74778,11.959089,9.49017,67.67849,13.833285,23.635483,36.967094,39.958977,57.957954
2024-03-11,14.911036,21.120806,36.782097,68.657104,29.060564,91.95352,31.250904,33.723576,10.521036,29.947344,36.227192,49.044624,11.822716,9.469522,67.22471,13.671149,23.471758,37.321884,39.945496,58.279385
2024-03-12,14.798277,20.8771,36.494514,68.391464,28.465437,88.78722,31.379133,33.541233,10.336599,30.589844,35.52337,49.859108,11.694359,9.386291,67.24007,13.850901,23.921404,37.43573,39.81998,60.23923
2024-03-13,14.830228,20.678898,36.947105,68.80566,28.100174,87.95631,31.706429,32.977272,10.124293,31.11281,35.092445,49.436916,11.404222,9.2375145,67.428856,13.806341,22.887257,37.18609,39.243427,60.06778
2024-03-14,14.785683,20.292728,37.477303,69.15594,27.826096,86.88179,30.918173,33.35037,9.987823,31.433916,35.048935,49.394295,11.46076,9.18257,66.613,13.785502,23.126022,36.732628,41.255844,59.04051
2024-03-15,14.931455,19.904726,37.46957,71.07146,27.292053,87.788635,31.086872,33.332504,10.006935,31.680168,34.80433,48.99716,11.309915,9.06955,66.57221,13.198323,23.01902,37.40598,42.465378,59.457405
2024-03-16,14.776825,20.201414,37.5264,71.65698,27.685211,87.28719,31.262756,33.221603,10.100186,32.504982,35.1212,48.957874,11.33242,8.984338,64.94994,13.21113,23.062372,37.143784,42.045918,59.24682
2024-03-17,14.801798,20.528284,37.950245,74.58369,27.708317,87.7666,31.07968,33.184505,10.250738,32.63624,35.736893,48.61933,11.378548,8.966215,65.03476,13.342831,22.949732,38.332726,42.537487,60.802303
2024-03-18,14.870748,20.786327,36.342304,74.444786,28.00936,90.60406,30.931583,34.237762,10.393154,32.6193,35.957912,48.55574,12.025312,9.109698,65.0906,13.696074,22.817913,38.692627,42.57506,62.944294
2024-03-19,14.858649,20.721878,35.44702,73.657166,27.885395,91.84674,30.921701,34.312653,10.430575,33.538696,36.4987,47.74101,12.182446,9.277747,64.54193,13.327811,22.362305,38.881817,42.51758,63.053444
2024-03-20,14.900154,20.818249,34.96655,73.65704,27.330576,89.765144,31.555513,33.381058,10.231087,32.104313,36.187122,47.69294,11.695275,9.170211,64.43206,13.456103,21.744978,38.38116,41.646816,61.4653
2024-03-21,15.138812,21.11812,35.364513,73.201126,27.714888,88.92369,30.896128,33.050674,10.039807,31.006369,36.081207,47.98887,11.527031,8.937256,64.81712,13.525411,22.0012,38.501766,41.266705,59.423306
2024-03-22,15.174505,20.886917,35.41612,72.35109,27.498041,88.31279,30.314528,33.584778,9.742282,30.535515,35.535454,48.02744,11.68775,8.964469,66.73708,13.304303,20.54473,38.567303,41.38668,60.201214
2024-03-23,15.058117,21.047567,34.747723,73.06988,27.895966,91.424286,30.68041,33.017296,10.067329,30.254227,35.936398,46.259953,11.608686,9.47114,64.22773,13.360769,20.770277,38.964054,41.24249,59.213047
2024-03-24,15.060082,21.169186,35.281166,72.66383,27.87297,92.554726,30.928442,32.971424,10.270346,29.974913,36.448734,45.970886,11.385122,9.591097,64.16854,13.203471,20.712423,39.033012,41.1019,59.022125
2024-03-25,14.869177,21.278671,35.225586,72.80526,27.966974,94.23171,30.825855,32.905903,10.6171665,29.501629,36.682762,46.041084,11.416723,9.619385,64.08759,13.051201,19.823307,39.442783,40.567436,58.740078
