time,open,high,low,close,volume
2024-09-23,34.41,34.82,34.23,34.46,2250389
2024-09-24,34.55,35.0,34.46,35.0,3758967
2024-09-25,35.14,36.09,35.09,35.64,5417025
2024-09-26,35.91,35.91,35.27,35.77,3582170
2024-09-27,35.91,35.91,35.27,35.41,2703189
2024-09-30,35.14,35.46,35.09,35.36,2997621
2024-10-01,35.46,36.27,35.32,35.73,5014438
2024-10-02,35.41,35.68,35.09,35.09,3127235
2024-10-03,35.09,35.14,33.77,34.0,6725735
2024-10-04,34.0,34.27,33.86,34.05,1867098
2024-10-07,34.05,34.32,33.82,34.32,2098296
2024-10-08,34.0,34.41,33.82,34.09,1814155
2024-10-09,34.36,34.36,34.09,34.27,1162464
2024-10-10,34.32,34.41,34.09,34.09,1405518
2024-10-11,34.09,34.5,34.0,34.09,1596739
2024-10-14,34.09,34.36,33.73,33.96,2580183
2024-10-15,34.0,34.0,33.36,33.5,4006002
2024-10-16,33.46,33.5,32.82,33.09,2360597
2024-10-17,33.45,33.8,32.55,33.35,4806949
2024-10-18,33.35,33.4,32.8,32.8,1827205
2024-10-21,32.8,32.85,32.4,32.5,3087418
2024-10-22,32.55,33.35,32.25,32.7,4395555
2024-10-23,33.1,33.7,32.95,33.3,3612987
2024-10-24,33.55,34.1,33.25,33.65,3211231
2024-10-25,33.65,33.75,33.15,33.15,2213089
2024-10-28,33.1,33.55,33.1,33.5,1522996
2024-10-29,33.7,33.75,33.15,33.5,2236900
2024-10-30,33.5,33.5,33.25,33.5,1563679
2024-10-31,33.5,33.65,33.3,33.5,3205318
2024-11-01,33.3,33.6,33.15,33.15,2006091
2024-11-04,33.3,33.3,32.55,33.0,2604862
2024-11-05,33.0,33.05,32.65,32.95,1452602
2024-11-06,33.2,33.4,32.8,33.4,1659556
2024-11-07,33.55,34.05,33.4,33.6,2149532
2024-11-08,33.7,33.7,33.25,33.55,1276790
2024-11-11,33.55,33.55,33.1,33.5,1149780
2024-11-12,33.35,33.5,33.0,33.45,1649312
2024-11-13,33.05,33.6,33.05,33.5,1749602
2024-11-14,33.4,33.6,33.0,33.35,1610830
2024-11-15,32.85,32.95,31.9,32.65,3478167
2024-11-18,32.65,32.65,31.85,32.6,1418158
2024-11-19,32.4,32.6,31.65,32.0,2427948
2024-11-20,31.7,33.0,31.5,32.55,2184748
2024-11-21,32.4,32.85,32.35,32.8,1645500
2024-11-22,32.6,32.65,32.1,32.6,2004857
2024-11-25,32.6,32.8,32.5,32.8,1657002
2024-11-26,32.8,33.3,32.6,33.2,2270200
2024-11-27,33.2,33.2,32.9,33.15,1510375
2024-11-28,33.15,33.2,32.9,33.05,1643119
2024-11-29,33.0,33.15,32.7,33.15,1425660
2024-12-02,33.15,33.15,32.45,32.85,2673300
2024-12-03,32.6,32.9,32.6,32.9,1384524
2024-12-04,32.9,32.95,32.65,32.85,1505706
2024-12-05,32.85,33.85,32.75,33.3,3815503
2024-12-06,33.45,33.8,33.4,33.8,2271855
2024-12-09,33.7,34.6,33.7,34.4,4058018
2024-12-10,34.4,34.5,34.25,34.5,2358226
2024-12-11,34.8,34.8,34.25,34.5,2366160
2024-12-12,34.5,34.55,34.25,34.55,1836960
2024-12-13,34.3,34.45,34.1,34.45,1409666
2024-12-16,34.45,34.8,34.35,34.6,2003202
2024-12-17,34.6,35.3,34.6,35.0,4373546
2024-12-18,35.25,35.25,34.75,35.0,1959860
2024-12-19,34.6,35.6,34.5,35.6,4803130
2024-12-20,35.55,35.95,35.45,35.85,5116280
2024-12-23,35.9,35.95,35.55,35.9,1913244
2024-12-24,35.85,35.95,35.15,35.95,2560997
2024-12-25,35.95,35.95,35.35,35.9,2260796
2024-12-26,35.65,35.9,35.5,35.85,2450863
2024-12-27,35.9,35.9,35.55,35.8,2506798
2024-12-30,35.6,36.15,35.5,36.15,2777892
2024-12-31,36.2,36.2,35.35,36.1,2589914
2025-01-02,35.6,35.8,34.75,35.15,2537281
2025-01-03,34.95,35.1,34.7,34.8,1608301
2025-01-06,34.65,35.2,34.65,34.8,1640037
2025-01-07,34.6,34.9,33.85,33.85,2149147
2025-01-08,34.0,34.0,33.5,33.8,1753692
2025-01-09,33.95,34.25,33.85,33.95,723122
2025-01-10,33.85,34.25,33.85,34.0,918961
2025-01-13,33.95,34.6,33.55,34.45,1273420
2025-01-14,34.3,34.5,34.0,34.15,832078
2025-01-15,34.35,34.55,34.15,34.2,1117181
2025-01-16,34.05,34.45,33.75,34.35,1847518
2025-01-17,34.1,34.45,34.0,34.4,1152956
2025-01-20,34.4,34.55,34.3,34.55,963692
2025-01-21,34.55,34.55,34.2,34.4,619781
2025-01-22,34.4,34.4,34.05,34.3,911835
2025-01-23,34.45,34.55,34.15,34.55,1473611
2025-01-24,34.7,34.75,34.45,34.75,1954992
