time,open,high,low,close,volume
2024-06-05,26.0,26.4,25.7,25.8,8709911
2024-06-06,26.15,26.15,25.5,25.75,5595872
2024-06-07,25.8,25.95,25.55,25.6,3631769
2024-06-10,25.65,25.9,25.4,25.5,6078663
2024-06-11,25.8,25.8,25.2,25.35,5435111
2024-06-12,25.3,25.85,25.3,25.8,4385088
2024-06-13,25.9,26.75,25.85,26.3,15740177
2024-06-14,26.3,26.35,25.6,25.6,7671929
2024-06-17,25.6,25.6,25.0,25.0,7354417
2024-06-18,25.2,25.3,24.9,24.9,5175348
2024-06-19,24.9,25.1,24.5,24.55,5782229
2024-06-20,24.65,24.75,23.9,24.45,7473474
2024-06-21,24.45,24.45,24.0,24.1,6966268
2024-06-24,24.2,24.9,24.0,24.2,8044892
2024-06-25,24.4,24.6,24.05,24.2,3397025
2024-06-26,24.25,24.35,23.95,24.0,2612094
2024-06-27,24.0,24.7,23.75,24.3,4820321
2024-06-28,24.3,24.45,23.65,23.7,2981873
2024-07-01,23.8,24.0,23.6,24.0,1967441
2024-07-02,24.0,24.5,23.95,24.5,3153264
2024-07-03,24.5,24.55,24.2,24.25,2053082
2024-07-04,24.25,24.4,23.95,24.1,1995504
2024-07-05,24.15,24.2,23.65,23.75,3690127
2024-07-08,23.8,23.9,23.05,23.05,5887699
2024-07-09,23.05,23.45,23.05,23.3,3989466
2024-07-10,23.4,23.5,23.1,23.1,2940986
2024-07-11,23.2,24.35,23.2,23.65,5997203
2024-07-12,23.8,23.95,23.3,23.35,2280099
2024-07-15,23.5,23.5,23.15,23.15,2250502
2024-07-16,23.05,23.3,22.2,22.4,9310818
2024-07-17,22.45,22.65,20.85,20.95,13734717
2024-07-18,21.1,21.3,20.5,21.1,5678122
2024-07-19,21.1,21.15,19.9,20.25,8212537
2024-07-22,19.75,20.5,19.45,20.1,8578119
2024-07-23,20.15,20.4,19.45,19.45,3862492
2024-07-24,19.0,20.35,18.9,20.2,7778961
2024-07-25,20.0,20.05,19.55,20.05,3183565
2024-07-26,20.05,20.05,19.7,19.85,2778372
2024-07-29,20.0,20.2,19.5,19.55,4665399
2024-07-30,19.55,19.7,18.5,19.0,7656216
2024-07-31,19.2,19.65,18.65,19.0,6700064
2024-08-01,19.0,19.1,17.7,17.7,9696617
2024-08-02,17.35,18.2,16.95,18.0,8209067
2024-08-05,17.5,17.8,16.75,17.0,11335117
2024-08-06,17.15,17.55,16.7,17.5,11004120
2024-08-07,17.7,17.8,17.0,17.8,7030176
2024-08-08,17.5,17.9,17.0,17.3,7608719
2024-08-09,17.4,17.7,17.05,17.7,7953506
2024-08-12,17.6,17.65,17.2,17.5,3810445
2024-08-13,17.5,18.3,17.25,18.15,14513321
2024-08-14,18.3,18.3,17.6,17.9,6336733
2024-08-15,17.85,17.85,17.25,17.6,7538338
2024-08-16,17.8,18.8,17.5,18.8,18164148
2024-08-19,19.65,19.7,19.15,19.15,16179219
2024-08-20,19.15,20.45,19.15,20.45,17146273
2024-08-21,20.7,21.55,20.65,21.0,17415224
2024-08-22,21.0,21.55,20.7,21.4,13267201
2024-08-23,21.5,21.9,20.9,21.6,12972639
2024-08-26,21.7,22.3,21.5,21.9,12458492
2024-08-27,21.75,22.05,21.65,21.75,11897064
2024-08-28,21.75,21.95,20.75,21.9,20795338
2024-08-29,21.85,22.15,21.35,21.45,7236327
2024-08-30,21.3,22.0,21.1,21.55,11755355
2024-09-04,21.2,22.5,21.15,22.4,16172652
2024-09-05,22.4,22.65,21.6,21.85,11850112
2024-09-06,21.8,21.85,21.35,21.6,8287009
2024-09-09,21.4,22.0,21.3,21.7,6165524
2024-09-10,21.8,21.8,20.9,20.9,14409619
2024-09-11,20.7,21.45,20.6,21.15,12509987
2024-09-12,21.45,21.45,20.95,21.15,4095994
2024-09-13,21.0,21.6,21.0,21.5,8391189
2024-09-16,21.5,21.6,20.7,20.7,7722177
2024-09-17,20.75,21.9,20.55,21.75,12217154
2024-09-18,21.8,22.1,21.7,21.75,9990952
2024-09-19,21.8,22.6,21.75,22.4,13708221
2024-09-20,22.7,22.8,22.0,22.2,12061344
