time,open,high,low,close,volume
2024-07-17,29.7,29.7,27.9,28.5,5152434
2024-07-18,28.8,28.85,27.9,28.75,3570611
2024-07-19,28.75,28.8,28.0,28.05,2604932
2024-07-22,28.05,28.05,27.15,27.3,4952844
2024-07-23,27.4,28.0,27.4,27.45,3266828
2024-07-24,27.45,27.9,27.0,27.6,3614241
2024-07-25,27.5,27.75,27.2,27.7,1355897
2024-07-26,27.9,28.0,27.65,27.95,2441349
2024-07-29,28.1,28.15,27.45,27.75,2072310
2024-07-30,27.7,27.85,27.3,27.4,1800311
2024-07-31,27.5,28.2,27.45,27.7,2274098
2024-08-01,27.9,28.6,27.4,27.85,6719584
2024-08-02,27.7,28.9,26.95,27.9,3882408
2024-08-05,27.5,27.7,25.95,25.95,7589832
2024-08-06,26.4,26.45,25.2,26.35,4475116
2024-08-07,26.4,26.55,25.8,26.55,3230353
2024-08-08,26.5,26.5,25.8,26.15,3528092
2024-08-09,26.35,26.6,25.95,26.6,3707181
2024-08-12,26.8,26.9,26.5,26.85,1811373
2024-08-13,26.9,27.3,26.6,26.75,2575525
2024-08-14,26.95,26.95,26.15,26.7,2942993
2024-08-15,26.6,26.6,26.1,26.4,2648696
2024-08-16,26.6,27.3,26.45,27.2,4910768
2024-08-19,27.3,27.6,27.25,27.4,3405226
2024-08-20,27.3,27.7,27.1,27.65,4396900
2024-08-21,27.85,28.25,27.8,28.0,4880324
2024-08-22,28.15,28.15,27.6,27.8,4174960
2024-08-23,27.55,27.9,27.55,27.9,2481763
2024-08-26,28.45,28.45,27.45,27.6,5284724
2024-08-27,27.7,27.75,27.4,27.4,2892209
2024-08-28,27.5,27.75,27.35,27.6,2569962
2024-08-29,27.6,27.7,27.25,27.3,2920146
2024-08-30,27.5,27.5,27.25,27.45,1762241
2024-09-04,26.95,27.1,26.65,26.7,4935305
2024-09-05,26.75,26.95,26.1,26.25,2903310
2024-09-06,26.4,26.75,26.1,26.6,3237476
2024-09-09,26.5,27.1,26.45,26.8,2386388
2024-09-10,27.0,27.0,26.3,26.65,2354084
2024-09-11,26.25,26.5,26.1,26.4,2888548
2024-09-12,26.7,26.7,26.15,26.4,1598434
2024-09-13,26.55,26.55,25.9,26.0,3329411
2024-09-16,26.0,26.3,25.1,25.4,3598680
