Date,POT,PVB,CMG,MSN,PVD,FPT,KDH,CTG,NVB,CTS,PVS,MWG,HAG,ITD,VNM,PVC,PDR,NLG,VIC,VCB
2024-01-27,15.593685,20.85916,34.067947,70.546326,24.13535,70.53001,27.430311,31.723127,11.145182,22.659422,30.491528,44.98379,13.57643,10.194141,67.118385,12.796268,30.118418,38.61589,48.99544,59.50451
2024-01-28,15.53675,20.870525,33.75058,70.8213,24.095655,70.63007,27.477293,31.720715,11.18462,22.728342,30.597443,44.767273,13.482768,10.213039,67.13281,12.784546,30.221558,38.681976,48.610855,59.29508
2024-01-29,15.51839,20.849607,33.496304,70.97114,24.041586,70.58265,27.517862,31.71928,11.230093,22.770292,30.762354,44.637802,13.384008,10.212607,67.145485,12.717921,30.298729,38.69731,48.385475,58.9861
2024-01-30,15.515464,20.82854,33.361835,71.033165,23.98161,70.58232,27.555674,31.716555,11.320253,22.830816,31.007795,44.58285,13.258975,10.198349,67.15692,12.646964,30.369413,38.691055,48.326836,58.530952
2024-01-31,15.545116,20.823687,33.504894,71.11843,23.976288,70.69296,27.597237,31.715525,11.436029,22.903572,31.351486,44.548847,13.137493,10.166553,67.18251,12.55368,30.360895,38.690533,48.474487,58.027462
2024-02-01,15.546229,20.87265,34.30736,71.40288,24.125185,71.2706,27.646107,31.742773,11.596969,22.956217,31.190634,44.488083,13.03913,10.077001,67.23013,12.5142565,30.366003,38.671623,48.99761,58.09968
2024-02-02,15.55509,20.838501,35.69007,71.59955,24.125683,70.7241,27.676188,31.75343,11.755463,22.83289,31.124283,44.412582,12.986099,9.973582,67.24481,12.331821,30.326551,38.626102,50.492622,57.99714
2024-02-03,15.574353,20.820087,34.246117,71.78903,24.066244,70.91235,27.7202,31.731035,11.905554,22.981293,31.203175,44.302944,12.958983,9.868458,67.30009,12.214476,30.360556,38.629272,52.412807,57.97932
2024-02-04,15.605997,20.807055,32.347424,72.11753,24.150684,71.735695,27.78339,31.700504,12.067769,22.945246,31.184021,44.244583,12.953814,9.8288965,67.33231,12.17655,30.392542,38.622097,53.0434,58.165108
2024-02-05,15.637611,20.792269,32.324413,72.64472,24.217096,72.34221,27.85876,31.66011,12.250861,22.911453,31.133514,44.237053,12.971265,9.825869,67.34378,12.149887,30.426554,38.587273,53.323643,58.31723
2024-02-06,15.667039,20.767654,32.76601,73.36094,24.234772,73.17933,27.948484,31.600492,12.411675,23.013443,31.173035,44.276703,13.006069,9.840268,67.35145,12.1433525,30.519386,38.568638,52.982563,58.386307
2024-02-07,15.703629,20.69735,33.18289,74.22377,24.171606,73.93862,28.07324,31.685116,12.611049,23.115406,31.47274,44.33459,13.085143,9.85133,67.404,12.145416,30.643906,38.60169,53.267067,58.28392
2024-02-08,15.745471,20.627853,33.684013,75.133026,24.096846,74.92659,28.192501,31.759953,12.859039,23.267876,31.63098,44.42204,13.1493635,9.855943,67.41225,12.132234,30.69201,38.643852,53.512154,58.21987
2024-02-09,15.784503,20.58165,33.951122,75.960655,24.015364,76.35479,28.266254,31.771278,13.135115,23.534811,31.816645,44.47517,13.175613,9.850327,67.36929,12.113455,30.635864,38.678894,53.412506,58.34237
2024-02-10,15.814894,20.513056,34.040924,76.713905,23.827972,77.76321,28.308434,31.783716,13.384727,23.848475,31.823963,44.57505,13.184919,9.8481045,67.321526,12.090998,30.57181,38.717693,52.840454,58.52529
2024-02-11,15.840847,20.444258,33.959724,77.78782,23.69163,79.08144,28.364023,31.814005,13.582615,24.145462,31.813354,44.751026,13.132082,9.869394,67.27383,12.066543,30.506014,38.76843,52.087666,58.708862
2024-02-12,15.86259,20.493263,33.940933,78.92093,23.641373,80.52105,28.404682,31.837334,13.740574,24.487692,31.84631,44.875916,13.149603,9.916482,67.23034,12.04356,30.3939,38.79983,51.14076,58.88093
2024-02-13,15.875613,20.617441,33.910164,79.82417,23.643742,81.814026,28.422157,31.84107,13.825733,24.905617,31.884026,45.083054,13.105415,10.002788,67.18643,12.039757,30.160196,38.826374,50.387043,59.043285
2024-02-14,15.88379,20.762669,33.873264,80.441734,23.60543,82.60794,28.450338,31.826553,13.819493,25.43693,31.77998,45.333447,13.098824,10.10214,67.14675,12.019219,30.000788,38.853004,49.725475,59.162285
2024-02-15,15.88059,20.970781,33.900345,80.78681,23.690313,82.96648,28.4701,31.803665,13.736264,26.14865,31.709831,45.5178,13.145647,10.174695,67.117805,12.09665,30.263079,38.928326,49.32902,59.281315
2024-02-16,15.85362,21.195839,33.838276,80.818344,23.836714,83.191956,28.499796,31.774954,13.48785,26.553156,31.505035,45.565674,13.245926,10.187746,67.06567,12.233052,30.681528,39.0059,49.352673,59.371124
2024-02-17,15.845824,21.29206,33.40275,81.51649,23.885983,83.306564,28.55593,31.742682,13.355494,26.353413,31.198563,45.49487,13.321878,10.133146,67.22335,12.422438,30.85812,39.03348,50.30201,59.428234
2024-02-18,15.870667,21.26112,33.20123,81.94644,24.082752,83.466225,28.579483,31.710358,13.311268,25.96258,31.003819,45.529484,13.324917,10.037222,67.33001,12.508054,30.756012,38.997944,51.33318,59.45897
2024-02-19,15.914908,21.25753,33.215225,82.2532,24.448463,83.633545,28.609379,31.686491,13.324737,25.465538,30.890911,45.663353,13.25836,9.860461,67.41152,12.655806,30.621185,39.00414,51.70456,59.495136
2024-02-20,15.974106,21.27369,32.768154,82.3324,24.905031,83.86996,28.670013,31.688322,13.329124,25.013235,30.824604,46.62116,13.259945,9.658122,67.5444,12.797526,30.576115,38.97758,51.654354,59.53744
2024-02-21,16.053946,21.2937,32.70611,82.815125,24.99632,83.35536,28.705496,31.69402,13.328327,24.703411,30.55862,48.273804,13.327307,9.612005,67.71073,12.929888,30.434471,38.54784,51.625652,59.61145
2024-02-22,16.156067,21.323456,32.851948,82.96338,24.885973,82.486115,28.887049,31.697815,13.353478,24.29041,30.389542,49.168743,13.400123,9.446947,67.808235,13.068556,29.898315,38.134945,51.57391,59.58713
2024-02-23,16.239391,21.362757,33.0495,82.93168,25.084396,80.73052,28.971563,31.703178,13.380142,24.121252,30.277597,49.526077,13.505582,9.321832,67.90534,13.1172085,28.865782,38.015877,51.518864,59.481945
2024-02-24,16.295753,21.437342,33.395893,82.45592,25.27124,78.440605,29.009432,31.710693,13.3232765,23.850842,30.104778,49.635517,13.671006,9.246408,68.256966,13.103227,27.169104,37.865723,51.172447,59.465683
2024-02-25,16.360386,21.505579,33.44101,81.62707,25.279787,76.93645,28.854557,31.636383,13.183426,23.673357,29.689987,49.732666,13.893741,9.172418,68.627785,12.993776,26.203136,37.772003,50.26763,59.359566
2024-02-26,16.401125,21.573534,33.270267,81.631386,25.194399,76.38345,28.74532,31.375015,13.072363,23.815248,29.025225,50.05394,14.052421,9.1225,68.80351,12.937165,25.736162,37.666416,50.36524,59.28443
2024-02-27,16.432678,21.683916,32.998577,81.611244,25.094812,76.27159,28.712568,31.303907,12.992971,23.93896,28.932646,49.90959,14.133196,9.099352,68.84882,12.93186,25.643488,37.559647,49.695236,59.184357
2024-02-28,16.448597,21.864155,32.83427,82.161415,25.170645,76.95152,28.716187,31.144234,12.875072,24.242052,28.978783,49.314354,14.173783,9.10056,69.265076,13.027258,25.786364,37.65882,48.95211,59.170715
2024-02-29,16.444046,21.610199,32.723854,82.26687,25.260595,78.55222,28.732422,30.955702,12.724951,24.672688,29.030354,48.745525,14.156741,9.267522,69.97901,12.980316,25.668789,37.814762,48.438858,59.251755
2024-03-01,16.414383,21.141157,32.493088,82.059845,25.35327,81.10497,28.780624,30.490044,12.53313,24.963013,29.045591,48.255085,14.089288,9.214249,70.6015,12.991003,25.362745,38.594784,48.08456,59.29522
2024-03-02,16.371033,20.996515,32.474148,82.03873,25.45668,82.292496,28.970795,29.78818,12.375483,24.913895,29.044586,48.101875,14.054153,9.417639,70.3758,13.219544,24.997232,38.460297,47.82371,59.49096
2024-03-03,16.361223,21.028484,32.303238,81.967155,25.449604,82.52798,29.0245,29.340664,12.307218,24.631628,29.139545,48.025604,13.959262,9.588428,70.3168,13.284703,25.028463,38.14045,47.59676,59.80804
2024-03-04,16.3708,21.090239,32.751854,81.75971,25.54627,82.29235,28.996304,29.033916,12.266477,24.527645,29.204227,48.152435,13.824975,9.6302805,70.399506,13.37619,26.068743,37.884266,47.31521,60.208115
2024-03-05,16.384777,21.192265,33.417645,81.923965,25.640165,82.14783,29.003683,28.51502,12.283195,24.699526,29.262192,48.35157,13.683398,9.743718,70.90208,13.443575,27.260847,37.52194,46.829247,60.43145
2024-03-06,16.406708,21.388302,34.20095,82.08707,25.6816,82.06086,29.0423,28.469135,12.407241,24.074049,29.292997,48.601265,13.4142885,10.219404,71.01544,13.481785,27.209377,37.325798,46.28911,60.423923
2024-03-07,16.428947,21.519707,34.787277,82.47685,25.675213,81.880554,29.07357,28.632492,12.220108,23.838308,29.297054,48.9254,13.174987,10.297544,71.41785,13.498294,26.690763,37.373962,46.247723,60.34735
2024-03-08,16.423717,21.562702,34.85848,82.68258,25.614119,81.92521,29.099274,28.76564,12.065367,24.040314,29.233576,49.14045,12.967459,10.3060055,71.93475,13.497643,26.084352,37.531506,46.401226,60.283253
2024-03-09,16.400213,21.612679,34.896076,82.815506,25.582758,82.24908,29.101625,28.909555,11.689997,24.484972,29.478489,48.362995,12.824114,10.33668,72.92368,13.580632,26.087366,37.756603,46.39898,60.29203
2024-03-10,16.371029,21.69798,34.82399,83.10748,25.50136,81.899796,29.040318,29.066244,11.485168,25.4129,29.699934,46.98608,12.737088,10.365902,73.48481,13.565457,26.213501,37.89444,46.365906,60.257572
